date,ALPA4,BAZA3,BBAS3,BBDC3,BBDC4,BEES3,BOBR4,BRAP3,BRAP4,BRKM3,BRKM5,CCRO3,CGAS5,CMIG3,CMIG4,COCE5,CPFE3,CPLE3,CPLE6,CSNA3,CTNM4,CYRE3,ELET3,ELET6,EMAE4,EMBR3,ETER3,FESA4,GGBR3,GGBR4,GOAU3,GOAU4,GRND3,GUAR3,ITSA3,ITSA4,KEPL3,KLBN4,LREN3,MGEL4,PETR3,PETR4,POMO4,PSSA3,RAPT4,RENT3,ROMI3,SAPR4,SBSP3,SCAR3,SHUL4,TELB3,TELB4,TRPL4,UNIP6,USIM3,USIM5,VALE3
1998-04-03,0.00019998000266596705,0.0,-0.05153365011518285,-0.008888947417246218,-0.012793351459909466,,-0.022631800460197526,,,,,,,0.0,-0.03922071315328135,0.03765671943800497,,-0.03774032798284699,-0.00921099542701631,0.005952398527295122,-0.021202207650602656,,-0.0281708769666964,-0.029388458999500378,-0.38071693841897003,,,,,,,0.01156082240107592,,,0.0,-0.040821994520255256,,,,-0.04281999718292806,-0.029413885206293067,-0.02189868530763761,0.0011344913563857695,,0.0,,,,-0.01715962028282636,,,-0.022372297754532866,-0.020287509375434,,-0.03390155167568132,,,
1998-04-06,0.019602647293513353,0.0,0.05608946665104364,0.004454350349380243,0.012793351459909466,,0.01561422780155075,,,,,,,0.02797385204240599,0.035718082602079204,0.05292240145434235,,0.0,-0.0099194861715598,0.014727806710243652,,,-0.001943635208570882,0.0036297680505785745,0.026317308317373556,,-0.0632490303076994,-0.05129329438755059,,,,0.03390155167568132,,,0.01104983618658495,0.040821994520255256,,,,0.04879016416943194,0.01970507107933228,0.025502292810936134,,,0.0,,,,0.015267472130788384,,,0.06142281262640603,0.02787636952825512,,0.0,-0.015267472130788495,,0.047628048989254546
1998-04-07,0.0,0.005540180375615378,0.02136634927236236,-0.022472855852058493,-0.02575249610241477,,0.020906684819313792,,,,,,,-0.006920442844573715,-0.008810629682154847,0.0,,0.03402974858631136,0.006830203516924427,-0.011764841579586571,0.01769957709940062,,-0.011741817876683491,-0.016438726343160015,-0.1694181519580471,,,,,,0.027939368689241517,0.021978906718775226,,0.0,-0.02222313678471033,-0.010050335853501569,,,,-0.04879016416943194,0.014528100562909874,0.00716848947861265,-0.01748362935791503,,0.0,,,,0.0,,,0.0,-0.013841051411871419,,-0.035091319811269894,,,-0.011696039763191224
1998-04-08,-0.01980262729617932,-0.028013036227673982,0.010059526987733491,0.0,0.02150620522096354,,0.060218859993054874,,,,,,,0.040821994520255034,0.009161445332130702,0.010256500167189486,,-0.018762276455522975,-0.009950330853168099,0.0029542118974315024,-0.01769957709940062,,0.003929278139889636,0.012808958292581218,-0.08004270767353633,,-0.020834086902842025,,,,,,,,-0.02272825107755616,-0.010152371464017929,,,,0.0,0.026145590277971253,0.02120220765060271,0.01640319059471551,,0.0,,,,0.015037877364540542,,,0.038384243008315,0.009177614717638338,,0.0,,,0.019418085857101586
1998-04-13,0.03922071315328113,,-0.026742026947669584,0.0,-0.008547060578458235,0.20935022918187407,0.011620531023018632,,,,,,,-0.00022224691723871093,0.025624670753284784,-0.020619287202736092,,0.00679504313282886,0.012422519998557147,0.0038274741264097134,0.01769957709940062,,-0.014019382540451986,-0.02392018371765192,-0.1823215567939545,,,,,,,-0.021978906718775226,,,,0.020202707317519497,,,,0.0606246218164348,0.025388059837211596,0.010400274617789529,0.052589680892236146,,0.0,,,,0.00854547277154527,,,0.012391526181821266,0.022238581515740652,,-0.036367644170875124,,,0.011472401162236912
1998-04-14,0.09180754925312273,,0.018519047767237562,0.0,-0.004301081899390741,,0.01275527497512563,,,,,,,0.020024874213418475,-0.017241806434506013,0.03077165866675391,,-0.022062515263617244,-0.0006174745487944611,0.022374898267614407,0.05129329438755059,,0.01009010440056235,0.0092679069307815,0.1397619423751586,,0.05129329438755062,,,,0.0048504541337492935,0.0,,0.027398974188114433,0.04495138786226649,0.019802627296179542,,,,0.005865119452398093,0.05766564184980916,0.020549372022532653,,,-0.04167269640056803,,,,0.00810616082089699,,,0.024170360927813217,0.025111601158113395,,0.0,,,0.026267926820610188
1998-04-15,-0.0727593542824283,,0.0,-0.01834913866819643,0.0,,-0.025675351340229913,,,,,,,0.002176279422595573,-0.008733679968754626,-0.03077165866675391,,0.0,0.01896661321699089,0.008583743691391588,-0.016807118316381597,,-0.013675765612802593,-0.007407441277861748,0.0,,-0.0033389012655146155,0.02597548640326064,,,0.03174869831458027,0.0645385211375713,,0.0,0.0,0.009756174945364737,,,,0.011628037995119023,0.0,3.389887964516669e-05,0.05487661022583401,,0.13883644485421587,,,,0.0,,,-0.0012108982307039717,-0.0013413818242016262,,0.10536051565782634,,,0.0
1998-04-16,0.009389740349839304,,0.035154588926472496,0.0,-0.013015368112070269,,-0.027687991531166745,,,,,,,-0.004357305368955733,-0.014134510934904698,0.0020811662038247025,,0.015267472130788384,-0.006079046076382322,-0.005714301263438637,-0.052185753170569615,,-0.024443192490807064,-0.028277096096861465,-0.11506932978478729,,-0.047954393122036004,-0.05264373348542195,,,0.04580953603129423,0.020619287202735537,,0.02666824708216109,0.032435275753153636,0.019231361927887658,,,,0.09373247766270731,0.012848142477848823,-0.01365208916832733,0.0024242436115065047,,0.10536051565782611,,,,-0.0055197932235979685,,,-0.022876814653754796,-0.02171048637090145,,-0.03390155167568132,,,-0.0074349784875180625
1998-04-17,0.027651531330509904,0.07654007712233452,0.11689690356472565,-0.04740223889458406,-0.01318700428195374,0.08515780834030684,0.01591545530589955,,,,,,,-0.017621601349819604,0.02807201877868626,-0.023134575401656754,,0.007547205635383136,0.0,0.004288784272217461,0.052185753170569615,,-0.014418375424271712,-0.013474698583360034,0.04762804898925477,,0.017391742711869218,0.02666824708216131,,,0.0,0.034105612486510894,,0.0,-0.010695289116747775,-0.009569451016150587,,,,0.09051400754083194,-0.030239885189718096,-0.0034423441909728902,0.016807118316381153,,0.016529301951210718,,,,0.011009285508369437,,,-0.008382139620443319,0.0013708021337786036,,0.06669137449867213,,,-0.001867414174795523
1998-04-20,-0.018349138668196652,0.05159324939654841,0.023365548956211957,0.019231361927887658,0.007933051740795838,-0.14231622218025541,-0.011912781516242088,,,,,,,-0.011173300598125158,0.0036266337996412323,0.0,,0.014925650216675468,-0.01846206283973517,0.0017103766997419445,,,-0.018848725558667567,-0.013658748931040021,-0.023530497410193973,,0.0,-0.02666824708216131,,,0.02941388520629351,-0.01190490250631826,,0.0026281224062698616,,0.03774032798284699,,,,0.014320053774748431,-0.008810629682154791,-0.010398707220898473,0.0,,-0.050430853626891814,,,,-0.003656311203110718,,,-0.010809104360675281,-0.011712155928510715,,0.03174869831458027,,,-0.009389740349838971
1998-04-22,0.07145896398214502,-0.00019996000866473462,-0.023365548956211957,-0.00956945101615081,-0.02579066914080222,-0.23795863709935045,-0.008021433384575172,,,,,,,-0.02272825107755616,-0.035263718742823746,0.06187540371808731,,-0.03774032798284699,-0.06412452816953873,0.011046706301029108,0.0,,-0.04320326300889832,-0.04213261069737584,0.1335313926245224,,0.030562650410166786,,,,0.028573372444055778,0.017804624633506627,,,-0.010810916104215806,-0.04740223889458406,,,,-0.004750602758597733,-0.01785761740000652,-0.017575144821507627,9.523356037854924e-05,,0.017094433359299943,,,,-0.01848481467410301,,,-0.04040085322112663,-0.033829864518405195,,0.08961215868968742,0.030305349495329037,,-0.011385322225125338
1998-04-23,0.017094433359300165,,-0.007117467768863961,0.0,0.0,,-0.02721256352488477,,,,,,,0.006872879287762035,-0.01257878220686015,-0.0020020026706729643,,0.0,0.026145280104322266,0.0,,,-0.017817843316794146,-0.022798914964805794,-0.1335313926245224,,0.036128724088505426,,,,-0.014184634991956324,-0.013621768221098396,,0.04866517198128095,0.03208831455150052,-0.04976150955906378,,,,-0.024097551579060683,-0.018182319083190346,0.0035044903917580417,0.01881997862420226,,0.049596941139372186,,,,0.0036872236787957036,,,-0.022173857494322213,-0.015896288487494914,,0.0,,,-0.046883585898850555
1998-04-24,,,0.0,0.0,0.0,,0.006872879287762146,,,,,,,-0.029659263908653144,0.003610112224099793,0.041222715823954204,,0.05608946665104353,0.016000341346441238,0.00561799230422344,-0.034486176071168995,,0.04396312342111619,0.03704127168034921,-0.024097551579060794,,6.451404795618232e-05,0.0,,,,-0.006380879077748203,,,-0.010582109330536937,0.030153038170687596,,,,-0.05001042057466132,0.00908702798472888,0.02101512678256051,-0.0047305771926242635,,-0.049596941139372186,,,,0.0055978940968839375,,-0.0016652793190612414,0.011591748163785276,0.014461568011834736,,-0.028987536873252395,,,0.0
1998-04-27,-0.03448617607116944,,-0.06475018374816122,-0.03922071315328113,-0.06513930217096156,,-0.14732471475685838,,,,,,,-0.023799314616113953,-0.051767565205072086,-0.0594234204708004,,-0.040821994520255145,-0.03554493741941145,-0.03129700672191493,,,-0.07361181734324607,-0.07333127308554976,-0.02970515441391569,,-6.451404795618232e-05,,,,,-0.01045656018586194,,,,-0.030153038170687596,,,,-0.010309369658861423,-0.055995935305081235,-0.03346017433264542,-0.014184634991956546,,-0.07020425867324831,,,,-0.05513371706993331,,,-0.048125491496241235,-0.06909543033017762,,-0.06062462181643502,,,-0.04980282248381818
1998-04-28,-0.054067221270275745,,-0.009357788405560785,-0.020202707317519386,-0.019418085857101697,,0.031252543504104224,,,,,,,0.08048725091268638,0.024553759057482916,0.010152371464017818,,-0.0007578628631018658,0.01954459607297021,0.025679014417691493,,,0.040821994520255256,0.036290001405200556,0.005012541823544381,,0.0,,,,-0.05581477910639632,-0.011998110376277404,,,0.010582109330536937,-0.010256500167189264,,,,0.035627177643151486,0.05604139088362475,0.029993966356159252,0.03278982282299081,,0.05310982531394837,,,,0.043981185119458255,,,0.018433701688838067,0.03625774802262427,,0.0,,,0.06187540371808753
1998-04-29,0.08685704409326656,0.09521018480399157,0.008510689667909022,0.0,0.028987536873252506,,0.030305349495328926,,,,,,,-0.022700154409691198,-0.00018516804052537417,0.010050335853501347,,-0.014509609267686518,-0.012987195526810935,0.002853068982406448,,,0.03278982282299081,0.046891587531183276,-0.08883121370661584,,0.0,,,,0.05581477910639632,-0.00780451691990236,,0.027128667388252703,-0.03208831455150052,0.0,,,,-0.005012541823544492,-0.027651531330510015,-0.003478264376324758,-0.00461894585629441,,-0.017391742711869274,,,,-0.0478560211776351,,0.0,0.013605652055778794,0.019758988710935732,,0.0,,,0.0
1998-04-30,0.001696353248178628,0.15933203856925593,0.09684982598991748,0.010152371464017929,0.0,,0.043802622658392965,,,,,,,-0.018121840110563836,0.027398974188114544,0.027615167032973398,,0.015267472130788384,0.044735893841391317,0.01974676293483446,-0.01769957709940062,,0.010695289116747997,0.02019870650935629,0.16115187528624192,,0.031748698314580354,,,,0.0,0.016360283105206985,,0.009685305734463467,-0.021978906718775004,0.0,,,,0.024815169119724145,0.0046620131058112135,0.010398707220898473,-0.0046403795565024275,,0.0,,,,0.019418085857101586,,0.08004270767353638,0.02227263560912318,0.0152300031391297,,-0.09531017980432477,,,0.0
1998-05-04,0.0,0.007722046093910362,-0.06515409517978576,0.0,0.009569451016150615,,-0.04237302984879854,,,,,,,-0.02941388520629329,0.015607897665991133,0.001943635208570993,,0.022472855852058604,0.016119381879883266,0.027549951768230496,,,-0.028049303809899673,-0.019998686506689012,-0.1502822030493379,,,0.0,,,-0.028987536873252173,0.0040485885260002075,,-0.012121360532344916,-0.03390155167568154,0.0,,,,-0.019802627296179653,-0.0046620131058112135,-0.03509131981126984,0.027524673390090015,,0.0,,,,-0.019418085857101586,,,-0.0008814456278058991,-0.016612877554346817,,0.0,0.02941388520629329,,0.019802627296179764
1998-05-05,0.016807118316381153,-0.007722046093910362,0.017901210329240136,0.0,-0.019231361927887575,-0.09381875521765476,-0.06952606264861005,,,,,,,-0.015037877364540764,0.011001211061973493,-0.03960913809504574,,-0.0074349784875180625,-0.028698164086743305,0.03208831455150052,0.0,,0.0065430985889358695,0.0,0.026668247082161145,,0.0,-0.028170876966695957,,,0.000588062351554175,0.0,,0.0,0.0,0.03045920748470876,,,,0.019802627296179653,-0.04296603588344333,0.0,-9.050183272396595e-05,,0.017391742711869274,,,,-0.023810648693718628,,-0.08004270767353638,0.0017621149933995106,-0.0021873869458004513,,0.03278982282299081,0.014388737452099565,,0.0
1998-05-06,0.06453852113757108,,-0.036965194233471554,0.0,-0.029558802241544446,,0.007968169649176682,,,,,,,0.018018505502678472,-0.015435808129839357,0.010050335853501347,,-0.015037877364540542,-0.012739025777430024,-0.02666824708216131,0.0,,-0.11506932978478712,-0.05129329438755059,0.05628083589858948,,-0.0157483569681392,0.0822380982369717,,,0.0,0.008048333182828271,,,0.02272825107755616,0.0,,,,0.024214258120594412,0.0,-0.025317807984289897,-0.02743417155736605,,-0.035091319811270116,,,,0.022280066184987568,,,-0.023153304974716793,-0.03717900324175405,,0.0,,,-0.019802627296179764
1998-05-07,0.0,-0.03149866705937099,0.004175371410480855,-0.025576841789649696,-0.005012541823544436,,0.04652001563489283,,,,,,,0.0,0.0,-0.040821994520255256,,-0.015267472130788384,-0.04590970130407779,-0.0027063615977429567,-3.636429753672843e-05,,0.047628048989254435,-0.043017385083690796,-0.03030534949532887,,0.0,,,,,-0.018200704646846422,,,,-0.020202707317519497,,,,-0.01932427282640281,-0.009853262393731743,-0.033522692038643664,-0.014051753455650129,,0.0,,,,-0.014280023517911244,,,-0.027398974188114433,-0.00151630051796392,,0.0,-0.07410797215372189,,-0.04040541463503877
1998-05-08,0.0,0.03922071315328135,0.024692612590371477,-0.005194816877104214,-0.00503779402995691,0.13762137787604767,-0.030771658666753687,,,,,,,-0.018018505502678472,-0.040821994520255145,-0.010471299867295225,,-0.05535009508316502,-0.03482769205213687,0.0027063615977429567,-0.0036431239973375718,,-0.016413029641329846,0.006571765163234433,-0.041890941709159996,,,,,,,0.0,,,,0.0,,,,0.0,-0.0048890193434716345,-0.0037950709685515838,0.026164147850853414,,0.0,,,,-0.0040080213975388634,,0.0,0.03627835447038219,0.027686018251348532,,0.0,,,0.038403411964365586
1998-05-11,0.0,0.09461063448023921,-0.025526293338948958,-0.026386755173194887,-0.030771658666753854,0.09531017980432499,-0.015748356968139143,,,,,,,-0.015267472130788384,-0.03055466832197251,-0.010582109330536826,,-0.024692612590371477,-0.020358723515153998,-0.013605652055778572,,,-0.03610500464211652,-0.04465027373773878,0.010638398205055716,,,,,,-0.015403148136694966,-0.020619287202735537,,,,-0.031090587070031095,,,,0.0,-0.030153038170687485,-0.02307794728254481,0.0,,-0.0363676441708749,,,,-0.008064559836730378,,,-0.027061699365458214,-0.009640415782174117,,-0.06669137449867213,,,-0.0040160696548897645
1998-05-12,0.015504186535965303,-0.0945337143617444,-0.0025052205169371344,-0.038151765964376194,-0.042559614418795855,,-0.04546237407675746,,,,,,,-0.015504186535965303,-0.043909492615568535,-0.021506205220963692,,-0.06010392406970522,-0.014285957247476389,-0.027779564107075716,-0.030911956474744873,,-0.01980262729617932,-0.018433701688838067,-0.048790164169432076,,-0.048790164169431965,-0.04852704089466009,,,0.043802622658392965,-0.04255961441879608,,-0.024692612590371255,,-0.010582109330536937,,,,0.0,-0.057758834152192406,-0.01964699738379644,-0.013921338518607662,,0.0,,,,-0.03711766295650265,,,-0.018519047767237673,-0.015015297119995719,,0.0,0.0,,-0.010111309604320606
1998-05-13,,0.007585952627074288,-0.004189365155277014,0.0,0.0,-0.08112554481236856,-0.0033277900926746984,,,,,,,-0.015748356968139143,-0.015075662405447332,0.042559614418795744,,0.06010392406970522,-0.021819047394639912,-0.014184634991956324,0.008807327613904459,,0.012422519998557036,0.013857034661426404,-0.02247285585205852,,0.048790164169431965,0.0,,,,-0.033152207316900384,,,0.0,-0.03243527575315386,,,,-0.019705071079332503,0.016086137751624374,-0.0059701669865038776,0.004662013105810825,,-0.018692133012152556,,,,-0.05177992316576163,,,0.0,0.001511716085322412,,0.03390155167568132,,,-0.004073325387635829
1998-05-14,0.04364876466901357,-0.007662872745569094,-0.0263732852548898,0.0,-0.016438726343159793,0.027779564107075605,0.0,,,,,,,-0.015677812719229633,-0.023048395436291003,0.040821994520255256,,-0.06899287148695143,-0.021554160334986028,-0.0002857551098169875,,,0.0,0.0,-0.02298951822469883,,,0.04800058655241424,,,-0.028987536873252173,0.011173300598125158,,,,0.0,,,,0.04380262265839319,-0.016086137751624374,-0.0019980026626730263,0.013857034661426404,,-0.05826890812397578,,,,0.03059062059395279,,-0.08792088137247012,0.0,-0.009104766992919622,,-0.03390155167568132,-0.0030816665374080454,,-0.008196767204178501
1998-05-15,-0.059152951204978876,,0.06669137449867213,-0.005571045049455381,0.005509655810969627,,0.0,,,,,,,-0.00032252862721149356,0.023048395436291003,0.0,,0.017699577099401065,0.0067390745498455695,0.0002857551098169875,-0.011257154524634494,,0.036367644170875124,0.03160533941533106,0.005797117684325975,,0.021978906718775282,-0.02614179273991546,,,0.0,0.0,,-0.051293294387550814,,-0.02222313678471033,,,,-0.04879016416943194,0.04233436382656075,0.01783991812833091,,,0.05826890812397578,,,,-0.0022341577499318532,,,0.013921338518608106,0.018127384592556695,,0.0,,,
1998-05-18,-0.06453852113757108,-0.03922071315328135,-0.12893368337589306,-0.028330506626225938,-0.01104983618658506,,-0.06010392406970522,,,,,,,-0.10178269430994225,-0.07625243149975558,-0.10536051565782634,,-0.1260407208953651,-0.06952606264861039,-0.028987536873252395,,,-0.06644509940815335,-0.06899287148695143,-0.1098664775785323,,,-0.05556985115481039,,,,0.0,,-0.018592833076615634,-0.06979576193554182,-0.03428907347863208,,,,-0.025317807984290064,-0.026248226074936376,-0.06703016231910258,-0.03738753207162038,,-0.16362942378180212,,,,-0.03274681114531375,,,-0.047178560275090486,-0.07456869549750822,,-0.07145896398214502,,,-0.07651669542786199
1998-05-19,0.07988884968415677,0.03922071315328135,0.009132483563272342,0.03390155167568132,0.027398974188114433,,-0.008888947417245996,,,,,,,0.0,-0.0027359798188749673,-0.04546237407675724,,0.024571260730505307,0.00399202126953746,-0.01481508578514057,,,-0.010230268250814856,-0.014388737452099676,0.025479085300984805,,0.02454110891611766,0.0,,,,-0.022700154409691198,,,,0.03428907347863208,,,,0.05001042057466132,0.00530505222969313,0.010449415874341006,-0.009569451016150587,,0.08515780834030684,,,,-0.05951412753240759,,,-0.01459879942115272,0.027834798993443766,,0.07145896398214502,,,0.021534561010508768
1998-05-20,0.015421330120167998,0.07410797215372189,-0.03233538064293617,-0.022472855852058493,0.005390848634876488,,-0.0456700368331886,,,,,,,0.017348638334612865,0.013605652055778683,0.009259325412796726,,-0.030559302575127845,-0.01606460250380659,-0.015037877364540542,,,-0.020779968491745127,-0.026929411878631404,-0.15624931648417933,,-0.030771658666753743,,,,,0.0002272985576328157,,,-0.012121360532344916,0.0,,,,0.0,-0.07982227341716053,-0.014659948410684742,0.009569451016150587,,0.0,,-0.08710007271898856,,-0.03411302491290469,,,0.008784829555732898,0.019418085857101808,,-0.035091319811269894,,,0.0
1998-05-21,,,-0.012281684845870555,0.00566573753567734,0.010695289116747997,,0.009302392662313697,,,,,,,0.00035093876478797803,-0.041103565689227795,-0.05688737440205138,,-0.0450434381678233,-0.07566633307373771,-0.0006062443350274282,,,-0.03743752707213077,-0.04051186891690106,-0.04512043528046979,,,,,,,0.022472855852058382,,-0.03547438819365989,,0.0,,,,0.0,0.002861232281032189,-0.008474626990972123,-0.009569451016150587,,0.0,,0.0,,-0.049473691195360936,,0.15245940251004164,-0.023599915340873245,-0.015504186535965303,,0.035091319811269894,0.0,,0.0
