date,symbol,log_return,target_rv_5d,target_rv_20d,split,company_name,price,adj_close,close,volume,financial_volume,log_price,r_t,abs_r_t,r2_t,rolling_mean_return_5d,rolling_mean_return_20d,rolling_vol_5d,rolling_vol_20d,rolling_vol_60d,rolling_vol_120d,rolling_abs_return_5d,rolling_abs_return_20d,rolling_abs_return_60d,rolling_skew_60d,rolling_kurtosis_60d,ewma_volatility,lagged_rv_5d,lagged_rv_20d,largest_eigenvalue,market_mode_share,number_of_eigenvalues_above_mp,mst_original_degree_centrality,mst_original_betweenness,mst_original_degree,mst_group_degree_centrality,mst_group_betweenness,mst_group_degree,pmfg_original_degree,pmfg_original_degree_centrality,pmfg_original_betweenness,pmfg_original_clustering,pmfg_group_degree,pmfg_group_degree_centrality,pmfg_group_betweenness,pmfg_group_clustering,sector_Basic Materials,sector_Financials,sector_Oil Gas and Biofuels,subsector_Banks,subsector_Mining,subsector_Oil Gas and Biofuels
2006-01-20,BBDC4,-0.0063107943361757,0.06877371086301999,0.1252681056632462,train,BRADESCO,5.240850371426597,5.240850371426597,77.4,674400,51945696.0,1.6564837697896222,-0.0063107943361757,0.0063107943361757,3.982612515350729e-05,0.006566578014501527,0.0036699148829240956,0.024071087221583354,0.01921526734324987,0.02094208385082107,0.021659055363342745,0.01808003808979524,0.014804872136354175,0.016477337064264828,-0.0747240855947441,-0.19264728332245232,0.02044013435520662,0.05033158743988709,0.08535027233311501,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-23,BBDC4,0.0034823018358745,0.0689337389513093,0.1304859454386518,train,BRADESCO,5.259132407605993,5.259132407605993,77.67,495200,38097713.0,1.6599660716254967,0.0034823018358745,0.0034823018358745,1.2126426076134913e-05,0.0035592288282289067,0.003998113301588229,0.023125199679307613,0.01914982553901362,0.02093287833743304,0.021601862598079686,0.015072688903522619,0.014824903901277489,0.016357279343521713,-0.057296995244557905,-0.18911677227079454,0.020103272421083212,0.04693016077204411,0.08536567661985262,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-24,BBDC4,0.0505849194344012,0.04695610743185087,0.1232680694204034,train,BRADESCO,5.532008725394742,5.532008725394742,81.7,1088200,87157527.0,1.710550991059898,0.0505849194344012,0.0505849194344012,0.0025588340741848604,0.013152652206693427,0.007928688634941306,0.031182767171044314,0.020265814042947503,0.02118644052590034,0.02158918892092962,0.02466611228198714,0.015952820511364534,0.016690729302444054,0.0020785078798176496,-0.1265913178861023,0.021428354471754837,0.06895231086863916,0.09518741107436526,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-26,BBDC4,0.0214332839966879,0.0559022877840943,0.12627075314777692,train,BRADESCO,5.651857629237442,5.651857629237442,83.47,1440900,118822792.0,1.731984275056586,0.0214332839966879,0.0214332839966879,0.00045938566288267766,0.021933880176442728,0.008712623656355011,0.023996364770981257,0.020479408706425437,0.021253065761377723,0.021224765113475878,0.024458197910913,0.01673675553277824,0.016821189834792544,-0.011842384317822094,-0.16035242317610035,0.021253764575266156,0.06862053327438317,0.09740078879494259,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-27,BBDC4,0.0065675798785909,0.057986102475381655,0.1302170295736687,train,BRADESCO,5.6890988140473215,5.6890988140473215,84.02,1177800,100001382.0,1.7385518549351768,0.0065675798785909,0.0065675798785909,4.3133105461672065e-05,0.015151458161875766,0.010282806366394583,0.022166821894463437,0.018916011096458532,0.02071280701210818,0.021216185459703128,0.017675775896346037,0.015823330810597756,0.01621069034887953,-0.015431263377049607,-0.019184716181599067,0.020902438651284414,0.0557970016556342,0.09440983092666153,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-30,BBDC4,0.0406982068065036,0.041744963868632634,0.13022146606701376,train,BRADESCO,5.92541105947728,5.92541105947728,87.51,1411800,121866066.0,1.7792500617416804,0.0406982068065036,0.0406982068065036,0.001656344037264936,0.024553258390411625,0.012538792969613624,0.02070936272521833,0.019742531891915955,0.02036512202401604,0.021442506384612453,0.02455325839041162,0.017637164888029078,0.016034105555862082,-0.0938212846262203,-0.09714601782297536,0.021450475543449202,0.06877371086301999,0.10271324319317204,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-01-31,BBDC4,-0.0058449538931559,0.05081536492376161,0.13020684715399822,train,BRADESCO,5.890878324471756,5.890878324471756,87.0,1365700,118292877.0,1.7734051078485245,-0.0058449538931559,0.0058449538931559,3.416348601311831e-05,0.02268780724460555,0.01224654527495583,0.023335473950432995,0.01997974815425538,0.02002661863670086,0.021371254658372512,0.0250257888018679,0.01792941258268687,0.015721664735125977,-0.08747463501917098,0.017729761393293936,0.02123567555342847,0.0689337389513093,0.10287941394308593,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-01,BBDC4,0.0034423441909727,0.051254525401259514,0.13027918832587912,train,BRADESCO,5.9111916980044175,5.9111916980044175,87.3,1195900,103862317.0,1.7768474520394972,0.0034423441909727,0.0034423441909727,1.184973352912349e-05,0.01325929219591985,0.010616015917317995,0.01820598718462956,0.019252086434012796,0.02001274211244652,0.02092562776451589,0.015597273753182197,0.016298883225049035,0.015779037138308853,-0.09602538642733258,0.02747965461519821,0.020895876341796855,0.04695610743185087,0.09641685375662432,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-02,BBDC4,-0.0371426361103632,0.042849949646970364,0.1286704445394745,train,BRADESCO,5.695661905838066,5.695661905838066,84.3,1177200,100442711.0,1.739704815929134,-0.0371426361103632,0.0371426361103632,0.0013795754172268562,0.0015441081745096272,0.007569184878523705,0.02789777961246525,0.02172044901734255,0.02077799419381581,0.0211474194284907,0.01873914417591726,0.016966315797291066,0.016206926977864317,-0.12756776925119148,-0.08247940356926878,0.022034885245855965,0.0559022877840943,0.10054666279539073,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-03,BBDC4,-0.0167468028665604,0.05196935890265823,0.13037833721902015,train,BRADESCO,5.601072028398288,5.601072028398288,82.9,1112700,91981795.0,1.7229580130625737,-0.0167468028665604,0.0167468028665604,0.0002804554062514357,-0.0031187683745206324,0.007162462760097871,0.028782609764473565,0.02211203125283109,0.020978545143802624,0.02097507259021293,0.02077498877351116,0.0173730379157169,0.016417812546865293,-0.09402949479579116,-0.1823261077844834,0.022041702192184293,0.057986102475381655,0.1015672882979219,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-06,BBDC4,-0.0060496252258233,0.060859252232700375,0.13326413801419165,train,BRADESCO,5.567289929312653,5.567289929312653,82.4,694900,57769500.0,1.71690838783675,-0.0060496252258233,0.0060496252258233,3.659796537291761e-05,-0.012468334780986013,0.00615350070516678,0.015535001990180744,0.02223742051763375,0.021001508961130316,0.02095615702943778,0.013845272457375098,0.01696903838336814,0.01646544592294584,-0.08830814165888246,-0.19509800878898612,0.02176707302994419,0.041744963868632634,0.10076143097859053,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-07,BBDC4,-0.0295588022415445,0.053353496325352134,0.13288620367143583,train,BRADESCO,5.405135853701605,5.405135853701605,80.0,625600,50614629.0,1.6873495855952056,-0.0295588022415445,0.0295588022415445,0.000873722789954736,-0.017211104450663733,0.004820198754423929,0.016591343603493496,0.023567969301663952,0.021365658620188566,0.021182996573272547,0.01858804212705282,0.01830234033411099,0.016599946539699748,-0.04402858914579755,-0.2832069374569389,0.022268020576278115,0.05081536492376161,0.10496771257735553,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-08,BBDC4,-0.0075282664207916,0.05610613898910288,0.13414977094864955,train,BRADESCO,5.364597334798843,5.364597334798843,79.4,953000,75222311.0,1.679821319174414,-0.0075282664207916,0.0075282664207916,5.667479530241837e-05,-0.019405226573016594,0.00477596658598488,0.013640127220427336,0.02359143534951731,0.021377446090977133,0.021199945820092922,0.019405226573016597,0.018346572502550042,0.016479876010079473,0.0048743088753875246,-0.29033224221271625,0.021988722037271476,0.051254525401259514,0.10502741428678293,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-09,BBDC4,0.0242624654119567,0.08639949911595488,0.132176974879369,train,BRADESCO,5.496347521232819,5.496347521232819,81.35,856900,69513452.0,1.7040837845863708,0.0242624654119567,0.0242624654119567,0.0005886672278663951,-0.007124206268552613,0.004491132260954765,0.01988936028360036,0.023304019098369634,0.02117512245315001,0.021229499981513442,0.016829192433335298,0.018061738177519927,0.016312461875294396,-0.006256713195979899,-0.24214611375079215,0.021956518043158634,0.042849949646970364,0.10354648326386628,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-10,BBDC4,0.0338400869717683,0.0796974123608527,0.12896695321119814,train,BRADESCO,5.685527276112376,5.685527276112376,84.15,1575100,132274439.0,1.737923871558139,0.0338400869717683,0.0338400869717683,0.0011451514862568428,0.002993171699113128,0.006385702720502101,0.025768289042209465,0.024099648923141474,0.02150639653854672,0.021360344513298574,0.02024784925437688,0.01955117641514942,0.016837201429949548,-0.04538595315582543,-0.3473350798468488,0.022257333918702785,0.05196935890265823,0.10886051842080936,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-13,BBDC4,-0.0322433292782098,0.07426832703024235,0.12589706797007613,train,BRADESCO,5.505130866995085,5.505130866995085,81.48,658600,54611161.0,1.7056805422799293,-0.0322433292782098,0.0322433292782098,0.001039632282943061,-0.0022455691113641716,0.004101483128140735,0.030325878714201532,0.025518970563503,0.022021850321910147,0.021439975579227073,0.025486590064854174,0.020491289750609036,0.017270096701026458,-0.03337331302256835,-0.4655322689339837,0.022877026575231052,0.060859252232700375,0.1127367845505902,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-14,BBDC4,-0.004058297398005,0.08274010338848452,0.12656215743998286,train,BRADESCO,5.482834681598566,5.482834681598566,81.15,1240300,100992060.0,1.7016222448819245,-0.004058297398005,0.004058297398005,1.6469777770654157e-05,0.0028545318573437286,0.002972615869878606,0.02648515532103021,0.02534640879387113,0.02200642423027735,0.02138248314887421,0.020386489096146276,0.019768252232147406,0.01723324144076662,-0.037744233718941284,-0.4582516529275999,0.022540520819835586,0.053353496325352134,0.11127936573494486,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-15,BBDC4,0.0189203080690454,0.08494242583720432,0.12522168017086482,train,BRADESCO,5.587559188764034,5.587559188764034,82.7,1097000,90456963.0,1.7205425529509697,0.0189203080690454,0.0189203080690454,0.00035797805742758456,0.00814424675531113,0.0037877411462269458,0.026534199894699663,0.025595314893893197,0.0220908579902376,0.02128002592831999,0.02266489742579704,0.020583377508495745,0.017457112280604464,-0.06327627595987921,-0.49324615490635476,0.02234427654585924,0.05610613898910288,0.11284601191734643,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-16,BBDC4,0.0700402872858882,0.05931480159939257,0.10403552130768448,train,BRADESCO,5.992944377791655,5.992944377791655,88.7,2200100,189961492.0,1.790582840236858,0.0700402872858882,0.0700402872858882,0.004905641843089751,0.017299811130097428,0.008413398303124287,0.038627891871685936,0.028763216256048406,0.02341921153759775,0.022007601422243096,0.03182046180058334,0.022961749080187225,0.018098563502009703,0.22443622687090645,0.061548127497846,0.024985420198948487,0.08639949911595488,0.13090009548733048,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
2006-02-17,BBDC4,-0.0056529263027882,0.06739135633695999,0.10800854625517865,train,BRADESCO,5.959162278706019,5.959162278706019,88.2,1942800,172376033.0,1.7849299139340695,-0.0056529263027882,0.0056529263027882,3.195557578475467e-05,0.009401208475186128,0.006106767490413591,0.03843749449771086,0.02789296562158731,0.02322269522318592,0.021976472658467954,0.026183029666787316,0.021220410897755348,0.017695229554561483,0.2856260656943773,0.17405682695218683,0.02466137225599246,0.0796974123608527,0.12461213935974871,21.650461852002376,0.37328382503452373,5.0,0.0526315789473684,0.5075187969924811,3,0.175438596491228,0.5827067669172932,10,16,0.2807017543859649,0.3590225563909774,0.1586088454773463,12,0.2105263157894736,0.213032581453634,0.2969180724485828,False,True,False,True,False,False
