,ALPA4,BAZA3,BBAS3,BBDC3,BBDC4,BEES3,BOBR4,BRAP3,BRAP4,BRKM3,BRKM5,CCRO3,CGAS5,CMIG3,CMIG4,COCE5,CPFE3,CPLE3,CPLE6,CSNA3,CTNM4,CYRE3,ELET3,ELET6,EMAE4,EMBR3,ETER3,FESA4,GGBR3,GGBR4,GOAU3,GOAU4,GRND3,GUAR3,ITSA3,ITSA4,KEPL3,KLBN4,LREN3,MGEL4,PETR3,PETR4,POMO4,PSSA3,RAPT4,RENT3,ROMI3,SAPR4,SBSP3,SCAR3,SHUL4,TELB3,TELB4,TRPL4,UNIP6,USIM3,USIM5,VALE3
CPLE3,0.32430841891786755,0.19817664063466478,0.473828801109529,0.4836086464219855,0.47952281925676954,0.21839458471381779,0.2121845371889385,0.28728536341655203,0.3228934224973804,0.3513310149045083,0.4541973555840646,0.4875028851214102,0.24750909769798488,0.6062828593344356,0.6438453916168181,0.35485050224223064,0.5755019009932923,1.0,0.637369585413905,0.3849362239084754,0.22761165743132836,0.5010431017602578,0.6049837373870632,0.6092754911667482,0.17770727378410314,0.3607788777931202,0.25223999994857516,0.27113894519687387,0.4055577213515126,0.41595401510113084,0.406915641253431,0.4399122827725176,0.3659444591851292,0.39758878880934256,0.30626197573015534,0.49069625154906055,0.18636167535970227,0.2970829126949589,0.4537173109775716,0.15682388134830602,0.4153224369027229,0.4214472172157612,0.418697435587642,0.32356869208380545,0.46721519682336937,0.4045845446264142,0.29939843788657555,0.4674488515240809,0.5476303773540084,0.2932579292310212,0.3087713699699733,0.08688504350837216,0.09906990843595412,0.47379511284933007,0.35691296443834875,0.38855799081754694,0.421530475490574,0.32090243660950135
CPLE6,0.3330740887986516,0.2376988123364506,0.5580423213345522,0.5720122185366475,0.5675428916611914,0.25307633941841867,0.2263171687996034,0.3688961593540607,0.4172704586130924,0.3808968660635659,0.5059523616648262,0.5428370929366092,0.26404959672118977,0.6681949474981028,0.7151638118010195,0.391560221952203,0.6372136840874894,0.637369585413905,1.0,0.4713037591700458,0.24019799353638105,0.555911577934788,0.6718709331872627,0.6774475786975602,0.1831038277008154,0.40394180518957246,0.26357508567868937,0.3150283850086546,0.49555512771161114,0.5095620465248268,0.4897509805750582,0.5336360479533578,0.3887176929075182,0.41391501047466744,0.35935608891018456,0.5804476240335218,0.19857057649093413,0.3521651398845321,0.49507247242316743,0.17422945777167495,0.49791873042438883,0.5036919380091629,0.45715172586771047,0.36709275639214295,0.5111514222399652,0.44659043984626545,0.3108984765228711,0.4988637376240955,0.6127575989742775,0.3367773889898355,0.3145006351641991,0.07368700549674256,0.08598078292651143,0.5287359758182322,0.3968209065006931,0.46930267670826964,0.5080098586148757,0.41584569919716796
CSNA3,0.284744575448278,0.2608144255096411,0.49782802604265813,0.5201557901473262,0.5178403331410045,0.2586858236825214,0.2312020633103714,0.6597742775446785,0.7355366268420579,0.37935307259441897,0.5031359178803976,0.4116721034859395,0.24629834024925665,0.3972376573222285,0.43164744574020003,0.2768945998693167,0.40541753424568805,0.3849362239084754,0.4713037591700458,1.0,0.24806155414000258,0.4762587285965405,0.4252378506233267,0.4313105064491291,0.1960515856747399,0.4110177554178406,0.2760709459827578,0.49535547260223245,0.7580132436164813,0.7785582796747476,0.7284144152122858,0.7787874804423922,0.28372480858543103,0.32940948805606024,0.33202553853380534,0.5361636453760102,0.16824465294796487,0.48640997537163055,0.4094482126924832,0.19216965612313397,0.5721238346196958,0.5675376876864973,0.4168361406286675,0.34197358767992714,0.48279432703961045,0.43057138993606936,0.3357888943137749,0.2855035731532126,0.4519720665847522,0.34006811276148874,0.27864022749826295,0.10589712451132118,0.13376973187248714,0.3676581569450944,0.44510970880204176,0.6881709776305955,0.7330394768686739,0.7338328400940111
CTNM4,0.3089260407316221,0.10227251276319588,0.22554932701242505,0.24229616177591917,0.2425375294149898,0.12867295915383026,0.17811558397369676,0.21205828573107602,0.21346962211276224,0.2255398673566052,0.2659489020365389,0.2710527212562413,0.1857644478777954,0.20740209367526727,0.2202547862535088,0.1461405099234421,0.22329836314576088,0.22761165743132836,0.24019799353638105,0.24806155414000258,1.0,0.3177625146369254,0.23109958525896007,0.22734239201544726,0.17219518341348836,0.24200439245659025,0.23280019869166813,0.21472468692552615,0.26339321729347964,0.2615912586428651,0.2701209743856923,0.2695082418654956,0.29610210700818196,0.33059588843346077,0.18868608986644853,0.24169669769436714,0.1277517679826872,0.1902274173417175,0.3134902193678918,0.14735222976625195,0.23967643651785803,0.23945909907638302,0.2968488986559066,0.22022069745931624,0.33786192790734193,0.30831362735180123,0.2727370672859865,0.2263496084259852,0.22949387263932955,0.16949606647216434,0.25652494438478046,-0.0022141786717467943,0.022400406022012653,0.17999605817387324,0.2623372599656548,0.2386942750327676,0.25702337419918053,0.21063809523046478
CYRE3,0.47637671599826487,0.2679236811872959,0.5945726197268719,0.6282126601138885,0.6307695481439254,0.28150436572299503,0.27652538224963874,0.41072729241075234,0.45064337610768823,0.33743464292166714,0.4659360002140096,0.5657171302400438,0.30291777212503845,0.49475407321640485,0.550183752649001,0.3162399912955134,0.5148645269234309,0.5010431017602578,0.555911577934788,0.4762587285965405,0.3177625146369254,1.0,0.5432881114715322,0.543380236411907,0.2232120529166295,0.4496732401518561,0.34065440360841986,0.3478219005825638,0.4973700626317196,0.504940139183719,0.4962431027365609,0.51736573335169,0.4965809989623819,0.528684253838305,0.42985113555840554,0.6268845165279128,0.2116681242880737,0.37122497968767965,0.5917715663349835,0.23313228987964252,0.5557817228034799,0.5564924357282893,0.5255521788954647,0.45787211325093813,0.5876447776912466,0.5589970351512736,0.3686132017011469,0.44123886448786337,0.5307119925213755,0.3621023332870952,0.34499498976838455,0.13462483996550756,0.16213462366602496,0.42207944473016473,0.4419424603355927,0.4540768612161973,0.4896735092462148,0.45032925393214474
ELET3,0.3357329933285714,0.23252948945507546,0.5462495591703055,0.5609553248034269,0.557945778052856,0.24530672465080033,0.21830727455859308,0.3298063835213666,0.3754091166358617,0.3480129640962325,0.4698854202150916,0.5289927484210368,0.2554485322599592,0.632976109142023,0.681034386479642,0.37084811172982857,0.6071197411271945,0.6049837373870632,0.6718709331872627,0.4252378506233267,0.23109958525896007,0.5432881114715322,1.0,0.6456800108379084,0.17184659935616345,0.38820746311952586,0.25530569032084993,0.286675456401578,0.4459258439330114,0.45865971455331844,0.44299602269665234,0.4811352888184861,0.3862701311826454,0.4110862107049963,0.353674027507432,0.5671959902433112,0.1911203984880554,0.32683939326871647,0.49050875007443073,0.16722310133333224,0.47813133539301345,0.4837287935379977,0.4441590094263153,0.36498980769629935,0.494216391693235,0.4391968390599827,0.29294606785257177,0.4817747552590155,0.5859802472102676,0.32482436058264064,0.2977715303600974,0.11059423448403341,0.12205420894137897,0.5012727953183971,0.3753805339631448,0.4232955579907095,0.45871996238845214,0.37456570409263334
ELET6,0.33063773176466327,0.23524670668406622,0.5502468271679125,0.5642205302242008,0.5611493206392401,0.24671277450237203,0.21697530220261388,0.33430549287093936,0.3822072043676233,0.3490315523193454,0.472603100374242,0.5296419631740744,0.25484494028256405,0.6394406543530023,0.6877996125856048,0.3743941890011352,0.612062945027849,0.6092754911667482,0.6774475786975602,0.4313105064491291,0.22734239201544726,0.543380236411907,0.6456800108379084,1.0,0.1693430627869309,0.389052752195142,0.252861193533438,0.28967536344771294,0.45190068670505523,0.46540500452912276,0.44842610861210697,0.4877840285302706,0.38094633517063387,0.4067910341568944,0.3532734708477712,0.5710698434300248,0.19089750854281645,0.3310060280947367,0.489223431447382,0.16462518828495698,0.4819117616688219,0.48755142691161935,0.4432220392745499,0.3646212286497016,0.4930047101835873,0.43739535700270965,0.29026772048840843,0.483337205837972,0.5914202263323662,0.32699863323057743,0.2952089809471133,0.12417569376441669,0.1350204353676553,0.5063634888916608,0.3758228631041659,0.42947794170811165,0.4652034459137066,0.38144174390142993
EMAE4,0.23084188537357633,0.05933523339522731,0.1264316267021351,0.13334351562770336,0.13207016591083867,0.08540407907590011,0.14035618377796663,0.15876047710399321,0.15722751633261492,0.20035188996147657,0.21997355950761843,0.18565464265191575,0.1466101807945637,0.16484813230740988,0.1652473195159168,0.11702960489067515,0.16870402355575537,0.17770727378410314,0.1831038277008154,0.1960515856747399,0.17219518341348836,0.2232120529166295,0.17184659935616345,0.1693430627869309,1.0,0.17943264724654487,0.18628005390622043,0.1804894049854529,0.20927990535809238,0.20790516696538364,0.21681929084171647,0.21555963859063856,0.21000301980349736,0.24929246424224366,0.10840553803532788,0.13595609026391364,0.10197969064447021,0.14729072757102696,0.2198856828820747,0.1067051898978062,0.15150228864052417,0.15180356838306788,0.22087065701691472,0.14050675036016905,0.25370417004315154,0.21817426551458852,0.23063193044739,0.1776443454647748,0.16927363212461788,0.11760623188452907,0.22065279422102696,0.007194757152006133,0.027230034155132407,0.138133923830364,0.2062575879691565,0.19352876001582,0.20786186683942276,0.15380131112488632
EMBR3,0.3445557298253422,0.19581994891123616,0.4169642810498821,0.43882841595127453,0.4396217495386614,0.2074461408791069,0.21258107354296288,0.3569157553136634,0.39106461068955856,0.28154508547525003,0.37303245997517154,0.4002631557418927,0.2306049709210526,0.35778809666325734,0.3918739031314534,0.235714436212025,0.36987830873076794,0.3607788777931202,0.40394180518957246,0.4110177554178406,0.24200439245659025,0.4496732401518561,0.38820746311952586,0.389052752195142,0.17943264724654487,1.0,0.2636224932549747,0.3043280959463104,0.4298466830610917,0.43725733041483206,0.4263761655864727,0.44509932344368874,0.34719434000884325,0.3828324614790111,0.29863527009926744,0.4417678945248742,0.16020861046342671,0.30709369267152437,0.42245797558788456,0.17396156100641721,0.415424792222507,0.4150698612755982,0.38957603451720485,0.3239942292068822,0.4396241365933439,0.4082032097335545,0.2975630979297046,0.3147366740129305,0.3872182091126432,0.27016478412359957,0.27362771493088806,0.10953416794210347,0.13270246600080976,0.3096832321168073,0.3484191208825663,0.3930267483824554,0.4219246541481824,0.3898822356667279
ETER3,0.3309126391510799,0.11164314129208179,0.23576816532062456,0.2493434300672088,0.24959264870877584,0.138349428693948,0.1941937835661628,0.22901306521910259,0.23559021395307028,0.25262272630282,0.2959732063452316,0.28751975406644,0.20521662961923207,0.2365381666077021,0.24755496285415618,0.1667247364500452,0.24813058223486956,0.25223999994857516,0.26357508567868937,0.2760709459827578,0.23280019869166813,0.34065440360841986,0.25530569032084993,0.252861193533438,0.18628005390622043,0.2636224932549747,1.0,0.24482934076798227,0.29153292280038795,0.2914029944588827,0.30046835101730074,0.2997356289909266,0.3054648624203089,0.35547962016443857,0.1882755664071811,0.25110251150981766,0.14132951399585492,0.21490689744282854,0.3364005902665922,0.1497213604400337,0.2541491120177073,0.2541526053362778,0.320883751664461,0.2312250125798507,0.36459328773725513,0.32827671623831733,0.30010404035485067,0.25231958465327015,0.2571983692690949,0.18508906821101223,0.2840802248484223,0.07722271364821773,0.10312598220852974,0.20309126431862085,0.287867309467274,0.26835779636319357,0.28816811736450837,0.23234349847604083
FESA4,0.2628432225290005,0.16237661642272982,0.2983426007273968,0.3095452608838197,0.3077719493816916,0.17346917986363752,0.19478307795500532,0.4377515553364415,0.48042213393185107,0.30847502289384165,0.3786286154325321,0.2878019628266434,0.20603926095508487,0.2736020428399396,0.2862100986538904,0.1989390628105707,0.27790794114495737,0.27113894519687387,0.3150283850086546,0.49535547260223245,0.21472468692552615,0.3478219005825638,0.286675456401578,0.28967536344771294,0.1804894049854529,0.3043280959463104,0.24482934076798227,1.0,0.5187026780789906,0.5300863541222567,0.5080548647828588,0.5323027809500412,0.23435787680847625,0.2929077974810284,0.2045635808480113,0.32183443752234164,0.14039702567614457,0.34115579954526687,0.3132023647846718,0.14728711809145117,0.3648903270973284,0.36212283437685205,0.32468014363274206,0.23623024823192246,0.37616987464410245,0.3268580631915496,0.30351703515180234,0.22766919476420425,0.3091416809239242,0.23356072834948613,0.2659336261750354,0.1283777959920016,0.15428331368365464,0.2503068668623946,0.3428149751506982,0.4750369500051423,0.5056265523223117,0.47735613043854697
GGBR3,0.3000366416630042,0.2687777043765308,0.5144819298233249,0.537750009070994,0.5349780387115127,0.26872362699990715,0.24362647514304073,0.6887720413026461,0.7658758554021295,0.40257948508526864,0.5298754638565627,0.43016538583064245,0.2590097780911844,0.41738557126478903,0.4521764618165404,0.29052743435859857,0.4253272938950448,0.4055577213515126,0.49555512771161114,0.7580132436164813,0.26339321729347964,0.4973700626317196,0.4459258439330114,0.45190068670505523,0.20927990535809238,0.4298466830610917,0.29153292280038795,0.5187026780789906,1.0,0.8138042910018954,0.7622313081446808,0.8147201707795135,0.2999034532973343,0.3473391670577524,0.3448758785637564,0.5544971373846574,0.17729176867351643,0.5071278110567704,0.4273682070010304,0.2031455458457094,0.5937009381109861,0.5890275378962041,0.43712195731453296,0.35494638964780845,0.5068334061736711,0.45007580199480735,0.3567182415769193,0.30101233849908005,0.47191379859014265,0.35370520836125574,0.2974496295084839,0.091175049182216,0.12085452155663814,0.38506252054125406,0.46732414117327953,0.7197343970323934,0.7668345163687051,0.7638345650066363
GGBR4,0.2964960433388363,0.2774624862757422,0.5297322488537118,0.5527574310909358,0.5499168810866429,0.2751981356863691,0.2447323610786212,0.7070181949806222,0.7886505583037131,0.4081544924623918,0.5402774350153362,0.43762854024198006,0.261135264370817,0.4306973866059566,0.466907971919882,0.29866908978654516,0.4372861036988128,0.41595401510113084,0.5095620465248268,0.7785582796747476,0.2615912586428651,0.504940139183719,0.45865971455331844,0.46540500452912276,0.20790516696538364,0.43725733041483206,0.2914029944588827,0.5300863541222567,0.8138042910018954,1.0,0.7815817346160518,0.836753405851173,0.29688632185299635,0.34535684051008625,0.3512846595237125,0.5704451664309498,0.1788868789186145,0.5206649258264513,0.4317798108701523,0.20292268847803246,0.6097082811587943,0.6049467203658883,0.4417833638112637,0.36067096812004507,0.5120952284383833,0.4544651543912866,0.35653286537089407,0.3058121720372651,0.4856603657024857,0.36232864653331376,0.29610405358017383,0.10792700782776339,0.13715635406259472,0.39685201501610445,0.47429172895927074,0.7393965574464945,0.7876404269744751,0.7867581132559684
GOAU3,0.31592700348827707,0.25767191024960806,0.4942847829891924,0.5158244398425883,0.513108056903608,0.2616768943761156,0.24835358349252362,0.6563117504053745,0.7278390753685242,0.4054039242726402,0.5259235784613129,0.42786020059969476,0.26448454443595704,0.4171259483768869,0.44885830221309836,0.2900623330242489,0.42363602711560566,0.406915641253431,0.4897509805750582,0.7284144152122858,0.2701209743856923,0.4962431027365609,0.44299602269665234,0.44842610861210697,0.21681929084171647,0.4263761655864727,0.30046835101730074,0.5080548647828588,0.7622313081446808,0.7815817346160518,1.0,0.7838752439506061,0.3100445096210091,0.3630828197589813,0.33294815966045677,0.5320432183334063,0.1814997393338923,0.49173585582100277,0.4317280578532755,0.20264458788816903,0.5701593365686117,0.5660730239581859,0.4403900543166625,0.3498763162298922,0.5097335910543188,0.45076745812549673,0.36794873594303235,0.3111872781627685,0.4665587486280858,0.3459083172867091,0.3127584788978245,0.10532050933356182,0.1356846096663016,0.38098655815056637,0.4651510421111096,0.6936684699550619,0.7392762890788257,0.7253718419657238
GOAU4,0.30727324008415763,0.27724504018754925,0.5348010632377943,0.557138322601238,0.5538196948697477,0.277865650921977,0.2512595797101763,0.7023639659966401,0.7824030152597662,0.42240462420773844,0.5546051598662995,0.45130380547389526,0.26909544526923757,0.45549424596297106,0.4913923137944816,0.31183117244035213,0.4589615658712518,0.4399122827725176,0.5336360479533578,0.7787874804423922,0.2695082418654956,0.51736573335169,0.4811352888184861,0.4877840285302706,0.21555963859063856,0.44509932344368874,0.2997356289909266,0.5323027809500412,0.8147201707795135,0.836753405851173,0.7838752439506061,1.0,0.30966581948917277,0.3595199040303519,0.35451964999257923,0.5750184568570035,0.18563381709277452,0.5222791367490456,0.4434275344837426,0.2067047203938861,0.6110529135452408,0.6068995254923623,0.4534007903444693,0.3651304733275457,0.5250050139861796,0.4630810738196324,0.3683921075443104,0.3260021627310896,0.5027893985203166,0.3668719938360148,0.3107720816313397,0.10040506748069086,0.1298535005951368,0.41355645052091383,0.4827700319084686,0.7417296937755578,0.7906288493587377,0.7802026285886072
