,ALPA4,BAZA3,BBAS3,BBDC3,BBDC4,BEES3,BOBR4,BRAP3,BRAP4,BRKM3,BRKM5,CCRO3,CGAS5,CMIG3,CMIG4,COCE5,CPFE3,CPLE3,CPLE6,CSNA3,CTNM4,CYRE3,ELET3,ELET6,EMAE4,EMBR3,ETER3,FESA4,GGBR3,GGBR4,GOAU3,GOAU4,GRND3,GUAR3,ITSA3,ITSA4,KEPL3,KLBN4,LREN3,MGEL4,PETR3,PETR4,POMO4,PSSA3,RAPT4,RENT3,ROMI3,SAPR4,SBSP3,SCAR3,SHUL4,TELB3,TELB4,TRPL4,UNIP6,USIM3,USIM5,VALE3
BRKM5,0.33527128181585486,0.22641516148433938,0.4823165590576058,0.5049070883277176,0.5047808668521463,0.23320229039675663,0.21844178645678156,0.4203096904043417,0.4673173958597049,0.3094134804188088,0.4192740661847693,0.44168777122709435,0.24008337055658233,0.42648227411169276,0.4672683327675714,0.27401569233197753,0.4325750504922277,0.42030147833274817,0.47953822846586663,0.48300414089761134,0.24186423860596362,0.4868412474147361,0.45556760891977305,0.45840656747557185,0.17821129652032516,0.37131235407546737,0.2642531340837252,0.33889539533180735,0.5047314428563492,0.5162353089296984,0.4950001929133752,0.5250369816322408,0.35074321244697493,0.38251803300661785,0.3327866132191635,0.5103502470085671,0.16867322710482596,0.3522890351197758,0.4455678080448363,0.17981881005920117,0.4776459760424322,0.4774913718549589,0.41311748436152834,0.34969500352082195,0.46646924409708135,0.4298520377771774,0.2998217647481093,0.3458480531889078,0.4498109827639324,0.3038582020413375,0.2738803993674276,0.11128573985318291,0.1327151912143418,0.3660199074113882,0.37631808402369843,0.46257595768389703,0.4964215862361166,0.4665403825595545
CCRO3,0.35319433555529406,0.23851894527616588,0.5081004125406454,0.5318985945149127,0.5317656254459373,0.24566890298672805,0.23011932667555393,0.4427787582216731,0.49229941863840687,0.325954218436147,0.44168777122709435,0.46529967623989643,0.25291783442454563,0.4492813181467869,0.4922477327137058,0.28866412255992985,0.45569980437607266,0.4427701071461791,0.5051735569448201,0.508824751379944,0.25479390476378316,0.5128669833284446,0.47992150732823136,0.4829122319598003,0.18773818062208744,0.3911621045228305,0.2783796739333243,0.3570121882455428,0.5317135593242538,0.5438324032409997,0.5214620926936613,0.5531045989540134,0.3694933702636037,0.40296682070101925,0.3505768406439181,0.5376327355459974,0.17769022163364717,0.3711218300853013,0.4693871334725893,0.1894316292025456,0.5031801478052778,0.5030172787310971,0.43520206862061317,0.36838912580463723,0.4914059260713507,0.45283122386004426,0.315849745351546,0.3643365238071274,0.47385714136422646,0.32010196397304835,0.2885215970550291,0.11723489328206907,0.13980992802356562,0.38558673232615087,0.3964354325975141,0.4873045109415384,0.522959471375991,0.49148086747954267
CGAS5,0.1919819656904414,0.12964912332621573,0.2761825605563995,0.2891182769463454,0.2890460004099797,0.1335355473078437,0.12508343490015367,0.24067638637443972,0.2675937878501636,0.17717535441806728,0.24008337055658233,0.25291783442454563,0.1374757693513243,0.2442109114524836,0.2675656934997629,0.1569059865760102,0.24769973751510432,0.240671684004352,0.2745916418071076,0.2765762814635478,0.13849552429992532,0.27877347308619865,0.2608656625512871,0.26249129789083675,0.10204678083047256,0.2126196888515679,0.15131578179462865,0.19405719394413956,0.28901769940008104,0.2956050062813611,0.2834454222800167,0.3006449918645166,0.20084145296743405,0.21903624876820227,0.19055920273055232,0.29223512100604154,0.0965851221242397,0.2017266169866301,0.2551396086581959,0.10296727007546823,0.2735081062956081,0.27341957734181777,0.2365580084260763,0.20024123093527188,0.2671081219091072,0.24614049471087704,0.17168297696530327,0.19803840257897976,0.2575693217518079,0.17399430873742258,0.15682851555273106,0.06372408329939701,0.07599494698238496,0.20958914502336193,0.2154860538738627,0.2648787607346254,0.2842593359640078,0.26714885698724394
CMIG3,0.3410353042206888,0.23030771695918206,0.49060860076655655,0.5135875090118814,0.5134591175221973,0.2372115309718077,0.2221972627518864,0.42753570290185733,0.4753515702313216,0.3147329525305634,0.42648227411169276,0.4492813181467869,0.2442109114524836,0.43381440637763047,0.47530166364087,0.27872660160319,0.4400119304698539,0.42752734964738537,0.4877825047960111,0.49130800359256926,0.2460223963900192,0.49521107808587933,0.4633997796040862,0.4662875458616164,0.1812751256093369,0.37769599873626514,0.26879620433166485,0.34472172391267425,0.5134088438233848,0.5251104856842391,0.50351029311312,0.5340634777553319,0.3567732300611833,0.38909432698730595,0.33850791891595633,0.5191242471022751,0.17157307660837473,0.35834562869501374,0.4532280610033757,0.1829102757057014,0.4858577205514639,0.4857004583910331,0.4202198476262602,0.3557070002067165,0.47448883694612926,0.43724210340729014,0.30497633498181675,0.35179391266262194,0.45754418486984894,0.30908216716883924,0.27858898266644627,0.11319897708119155,0.13499684603272688,0.37231256372095317,0.3827877877690021,0.47052861670553064,0.5049561231932062,0.47456119842922406
CMIG4,0.37364975683924634,0.2523328857012214,0.53752729442064,0.5627037596488288,0.5625630896117183,0.25989693668115055,0.2434467991145646,0.4684225048031966,0.5208111782912364,0.34483201512252376,0.4672683327675714,0.4922477327137058,0.2675656934997629,0.47530166364087,0.5207564989511325,0.3053822452536087,0.48209187961383604,0.4684133526964685,0.5344309285631176,0.538293583695205,0.2695504173628094,0.5425699234679549,0.5077163942428077,0.5108803281422627,0.19861112842763426,0.41381644756531455,0.2945021677956414,0.37768872232015266,0.5625080080553393,0.57532872069657,0.5516628227616842,0.5851379201223947,0.39089275804961215,0.4263048396076211,0.37088066844028894,0.568769996239453,0.18798123701995154,0.3926155309118755,0.4965719170149215,0.20040265390414885,0.5323220701662238,0.5321497684506015,0.460407007548317,0.3897245607371179,0.5198659386687114,0.47905716386562713,0.3341423365773852,0.3854372503289396,0.5013008075820757,0.33864082450317173,0.30523146531495016,0.1240246089990372,0.1479070878291009,0.40791817498316113,0.41939518299361994,0.5155269880919936,0.5532469228568035,0.5199452203449142
COCE5,0.2191158476406102,0.14797315701669672,0.31521698219012806,0.3299809755237095,0.329898483741352,0.15240887097536263,0.14276217438120994,0.2746925223827941,0.30541431033524186,0.20221653541634332,0.27401569233197753,0.28866412255992985,0.1569059865760102,0.27872660160319,0.3053822452536087,0.17908238476902139,0.2827085229114364,0.27468715540051536,0.31340121002098315,0.3156663498689794,0.1580698691789663,0.31817408283803483,0.29773526156316776,0.29959065701189597,0.11646962150975546,0.2426704153186702,0.17270208516769273,0.22148437947755376,0.32986618279188146,0.33738451049401497,0.3235063446682317,0.34313682534910017,0.22922749566639194,0.24999386343533936,0.2174919976564381,0.3335383405379063,0.11023603611731506,0.23023776485323763,0.29119991253750166,0.11752020863358205,0.31216453239245145,0.3120634911478702,0.2699920711095994,0.2285424409068119,0.3048600025180361,0.280928903625338,0.1959478896255971,0.22602827453311192,0.2939730305338489,0.19858589480803815,0.1789939643339438,0.07273056339980706,0.08673573668527963,0.23921154782900142,0.24594189969611552,0.3023155532949705,0.3244352933126141,0.30490649491195726
CPFE3,0.34590737504898356,0.23359792033531665,0.4976174934598434,0.5209246811153716,0.520794455409629,0.24060036305423338,0.22537159921671132,0.4336435286911037,0.48214249917576135,0.3192292648411943,0.4325750504922277,0.45569980437607266,0.24769973751510432,0.4400119304698539,0.48209187961383604,0.2827085229114364,0.4462979931267469,0.433635056101047,0.49475102354687717,0.49832688803762976,0.2495371015414346,0.5022857223163467,0.4700199638492524,0.47294898507824196,0.18386484356652877,0.38309180859709946,0.27263625880600506,0.34964645937017275,0.5207434634947892,0.5326122763999543,0.5107035009143719,0.5416931719782667,0.361870134765726,0.3946529747182255,0.3433438832178514,0.5265405177031943,0.17402418994215293,0.36346499687304296,0.45970293086948844,0.18552335361122058,0.4927987416061895,0.49263923277987187,0.4262231582388339,0.3607886726250239,0.48126744078047234,0.4434885959860595,0.3093332630962844,0.3568196822478907,0.46408071539373197,0.3134977516891883,0.28256893793423044,0.11481615110160669,0.1369254269958351,0.3776314651902822,0.38825633953222355,0.4772506443635393,0.5121699862945653,0.4813408360283021
CPLE3,0.33609284893766744,0.22696998160358117,0.48349845398484603,0.5061443403258414,0.5060178095502494,0.23377374206861976,0.21897706818091525,0.4213396403026604,0.4684625360154916,0.3101716841670717,0.42030147833274817,0.4427701071461791,0.240671684004352,0.42752734964738537,0.4684133526964685,0.27468715540051536,0.433635056101047,0.42133140810775677,0.48071331521957256,0.48418772071307187,0.24245691599039298,0.4880342298862794,0.4566839567537544,0.459529872049173,0.17864799524728953,0.37222223821579403,0.26490067444454374,0.3397258431799807,0.5059682644431845,0.5175003202203713,0.4962131685120782,0.5263235610240352,0.3516026928354672,0.3834553761566682,0.333602091772887,0.5116008372210072,0.16908655322380883,0.3531523034768564,0.44665965181876505,0.18025944792543283,0.47881642591710444,0.4786614428790578,0.4141298100840272,0.35055191532071966,0.46761230589531033,0.43090537076641877,0.3005564644306672,0.3466955382108995,0.45091322424571856,0.3046027928310353,0.27455153090667095,0.11155844052857264,0.13304040379167986,0.3669168226503833,0.37724023447900396,0.4637094791597472,0.49763804489491,0.4676836186793702
CPLE6,0.3834613430791197,0.2589588390810835,0.5516421046378535,0.5774796730924733,0.5773353092320023,0.2667215128010358,0.2498394147141014,0.48072270764944497,0.5344870437159074,0.353886882662822,0.47953822846586663,0.5051735569448201,0.2745916418071076,0.4877825047960111,0.5344309285631176,0.31340121002098315,0.49475102354687717,0.48071331521957256,0.5484644319948049,0.5524285157328251,0.27662848209466173,0.5568171469648985,0.521048406632298,0.5242954215715331,0.2038264140770899,0.42468276204417543,0.30223543501786465,0.3876063668603741,0.5772787813012291,0.5904361501972376,0.5661488146880405,0.6005029272190567,0.4011571244407184,0.43749908400822735,0.38061954180096225,0.5837052016466836,0.19291739470435987,0.402925135214155,0.5096112890442396,0.20566498282445383,0.5463001975521621,0.5461233714039364,0.4724967332267572,0.3999582516936308,0.5335169832554079,0.4916366198697133,0.3429165062154303,0.3955583617506422,0.5144643545018341,0.3475331189397079,0.31324647078529766,0.12728134374805558,0.15179094730220663,0.4186296080281477,0.4304079882509769,0.529064097136127,0.5677745113168424,0.5335983467715932
CSNA3,0.3862328498270245,0.2608304910295688,0.555629155335469,0.5816534675039308,0.5815080602386402,0.2686492702813691,0.2516451550742968,0.48419718102770826,0.5383501044260991,0.3564446369214894,0.48300414089761134,0.508824751379944,0.2765762814635478,0.49130800359256926,0.538293583695205,0.3156663498689794,0.49832688803762976,0.48418772071307187,0.5524285157328251,0.5564212502984385,0.2786278432261691,0.5608416008192831,0.5248143381949705,0.52808482127246,0.20529959068853088,0.42775220088584087,0.30441987306547014,0.3904078321988573,0.581451123746367,0.594703588894809,0.570240714141651,0.6048431245947822,0.4040565292892747,0.4406611541501471,0.38337050913450166,0.5879239917133973,0.19431172524343854,0.40583731854449934,0.5132945576497614,0.2071514478827793,0.5502486390606066,0.5500705348829998,0.475911752519147,0.40284899156469095,0.5373730327527076,0.4951899746839034,0.3453949709370956,0.3984173009594267,0.5181826991428065,0.3500449507100959,0.3155104922393707,0.1282012829008461,0.1528880321643752,0.4216552970694634,0.43351880676063714,0.5328879629357738,0.5718781606619558,0.5374549843321703
