date,symbol,company_name,price,adj_close,close,volume,financial_volume,log_price,log_return
1998-03-17,BBDC4,BRADESCO,0.8508012734745065,0.8508012734745065,0.0112,1322910000,14581413.2,-0.16157669886062304,0.02257432203853918
1998-03-18,BBDC4,BRADESCO,0.8432048335327699,0.8432048335327699,0.0111,950490000,10650816.5,-0.17054536884338342,-0.008968669982760386
1998-03-19,BBDC4,BRADESCO,0.8508012734745065,0.8508012734745065,0.0112,934780000,10430415.4,-0.16157669886062304,0.008968669982760386
1998-03-20,BBDC4,BRADESCO,0.8963799131249266,0.8963799131249266,0.011800000000000001,742170000,8596442.5,-0.10939094569005273,0.05218575317057031
1998-03-23,BBDC4,BRADESCO,0.9153710129792682,0.9153710129792682,0.01205,1803380000,21583862.4,-0.08842581722500792,0.020965128465044808
1998-03-24,BBDC4,BRADESCO,0.9153710129792682,0.9153710129792682,0.01205,2624980000,31820597.2,-0.08842581722500792,0.0
1998-03-25,BBDC4,BRADESCO,0.8963799131249266,0.8963799131249266,0.011800000000000001,1011220000,12015450.1,-0.10939094569005273,-0.020965128465044808
1998-03-26,BBDC4,BRADESCO,0.8963799131249266,0.8963799131249266,0.011800000000000001,1053330000,12361682.2,-0.10939094569005273,0.0
1998-03-27,BBDC4,BRADESCO,0.8963799131249266,0.8963799131249266,0.011800000000000001,926310000,10998998.9,-0.10939094569005273,0.0
1998-03-30,BBDC4,BRADESCO,0.8918220491598845,0.8918220491598845,0.01174,722450000,8404622.5,-0.11448866276172151,-0.005097717071668784
1998-03-31,BBDC4,BRADESCO,0.8925816931540581,0.8925816931540581,0.01175,1416800000,16594222.4,-0.113637236571504,0.0008514261902175108
1998-04-01,BBDC4,BRADESCO,0.8925816931540581,0.8925816931540581,0.011800000000000001,1486500000,17471080.6,-0.113637236571504,0.0
1998-04-02,BBDC4,BRADESCO,0.8925816931540581,0.8925816931540581,0.011800000000000001,1310640000,15547548.0,-0.113637236571504,0.0
1998-04-03,BBDC4,BRADESCO,0.8812353156987099,0.8812353156987099,0.01165,1307730000,15348098.4,-0.12643058803141347,-0.012793351459909466
1998-04-06,BBDC4,BRADESCO,0.8925816931540581,0.8925816931540581,0.011800000000000001,813680000,9547337.0,-0.113637236571504,0.012793351459909466
1998-04-07,BBDC4,BRADESCO,0.8698889382433617,0.8698889382433617,0.0115,445360000,5128195.2,-0.13938973267391877,-0.02575249610241477
1998-04-08,BBDC4,BRADESCO,0.8887995673356086,0.8887995673356086,0.01175,1158750000,13531278.6,-0.11788352745295523,0.02150620522096354
1998-04-13,BBDC4,BRADESCO,0.8812353156987099,0.8812353156987099,0.01165,1021350000,11886566.7,-0.12643058803141347,-0.008547060578458235
1998-04-14,BBDC4,BRADESCO,0.8774531898802604,0.8774531898802604,0.0116,1061320000,12313892.5,-0.1307316699308042,-0.004301081899390741
1998-04-15,BBDC4,BRADESCO,0.8774531898802604,0.8774531898802604,0.0116,1129130000,13009552.2,-0.1307316699308042,0.0
1998-04-16,BBDC4,BRADESCO,0.8661068124249123,0.8661068124249123,0.01145,484120000,5490862.5,-0.14374703804287448,-0.013015368112070269
1998-04-17,BBDC4,BRADESCO,0.8547604349695641,0.8547604349695641,0.011300000000000001,722590000,8053250.1,-0.15693404232482822,-0.01318700428195374
1998-04-20,BBDC4,BRADESCO,0.861568261442773,0.861568261442773,0.01139,564100000,6331646.1,-0.14900099058403238,0.007933051740795838
1998-04-22,BBDC4,BRADESCO,0.8396319316957666,0.8396319316957666,0.0111,594810000,6559480.4,-0.1747916597248346,-0.02579066914080222
1998-04-23,BBDC4,BRADESCO,0.8396319316957666,0.8396319316957666,0.0111,451800000,5044224.6,-0.1747916597248346,0.0
1998-04-24,BBDC4,BRADESCO,0.8396319316957666,0.8396319316957666,0.0111,546520000,6066195.4,-0.1747916597248346,0.0
1998-04-27,BBDC4,BRADESCO,0.7866821702374749,0.7866821702374749,0.0104,671730000,7081196.0,-0.23993096189579616,-0.06513930217096156
1998-04-28,BBDC4,BRADESCO,0.7715536669636772,0.7715536669636772,0.010199999999999999,963820000,9826292.5,-0.25934904775289785,-0.019418085857101697
1998-04-29,BBDC4,BRADESCO,0.7942464218743738,0.7942464218743738,0.0105,1504730000,15625340.6,-0.23036151087964535,0.028987536873252506
1998-04-30,BBDC4,BRADESCO,0.7942464218743738,0.7942464218743738,0.0105,835570000,8772720.0,-0.23036151087964535,0.0
1998-05-04,BBDC4,BRADESCO,0.8018834067000888,0.8018834067000888,0.0105,1296750000,13490049.8,-0.22079205986349473,0.009569451016150615
1998-05-05,BBDC4,BRADESCO,0.7866094370486586,0.7866094370486586,0.0103,571390000,5911317.5,-0.2400234217913823,-0.019231361927887575
1998-05-06,BBDC4,BRADESCO,0.7636984825715132,0.7636984825715132,0.01,769520000,7943309.9,-0.26958222403292675,-0.029558802241544446
1998-05-07,BBDC4,BRADESCO,0.7598799901586555,0.7598799901586555,0.009949999999999999,869900000,8647889.9,-0.2745947658564712,-0.005012541823544436
1998-05-08,BBDC4,BRADESCO,0.7560614977457981,0.7560614977457981,0.0099,474160000,4704134.2,-0.2796325598864281,-0.00503779402995691
1998-05-11,BBDC4,BRADESCO,0.7331505432686526,0.7331505432686526,0.0096,737950000,7103262.7,-0.31040421855318195,-0.030771658666753854
1998-05-12,BBDC4,BRADESCO,0.7026026039657921,0.7026026039657921,0.0092,800930000,7448765.3,-0.3529638329719778,-0.042559614418795855
1998-05-13,BBDC4,BRADESCO,0.7026026039657921,0.7026026039657921,0.0092,749110000,6850752.1,-0.3529638329719778,0.0
1998-05-14,BBDC4,BRADESCO,0.6911471267272195,0.6911471267272195,0.00905,608850000,5569821.5,-0.3694025593151376,-0.016438726343159793
1998-05-15,BBDC4,BRADESCO,0.694965619140077,0.694965619140077,0.0091,481170000,4353928.6,-0.363892903504168,0.005509655810969627
1998-05-18,BBDC4,BRADESCO,0.6873286343143619,0.6873286343143619,0.009,689260000,6060917.9,-0.37494273969075304,-0.01104983618658506
1998-05-19,BBDC4,BRADESCO,0.7064210963786497,0.7064210963786497,0.00925,767270000,6992321.3,-0.3475437655026386,0.027398974188114433
1998-05-20,BBDC4,BRADESCO,0.7102395887915073,0.7102395887915073,0.009300000000000001,831480000,7658441.9,-0.3421529168677621,0.005390848634876488
1998-05-21,BBDC4,BRADESCO,0.7178765736172225,0.7178765736172225,0.0094,570830000,5365832.5,-0.3314576277510141,0.010695289116747997
1998-05-22,BBDC4,BRADESCO,0.7331505432686526,0.7331505432686526,0.0096,407790000,3836953.7,-0.31040421855318195,0.021053409197832162
1998-05-25,BBDC4,BRADESCO,0.7178765736172225,0.7178765736172225,0.0094,141280000,1316736.2,-0.3314576277510141,-0.021053409197832162
1998-05-26,BBDC4,BRADESCO,0.694965619140077,0.694965619140077,0.0091,633840000,5833903.5,-0.363892903504168,-0.03243527575315386
1998-05-27,BBDC4,BRADESCO,0.694965619140077,0.694965619140077,0.0091,1216730000,10630263.7,-0.363892903504168,0.0
1998-05-28,BBDC4,BRADESCO,0.7255135584429375,0.7255135584429375,0.0095,630710000,5811366.6,-0.32087551842047723,0.04301738508369074
1998-05-29,BBDC4,BRADESCO,0.7178765736172225,0.7178765736172225,0.0094,492310000,4584221.7,-0.3314576277510141,-0.010582109330536882
1998-06-01,BBDC4,BRADESCO,0.7021852823906165,0.7021852823906165,0.00895,521160000,4685728.3,-0.35355797475168005,-0.022100347000665932
1998-06-02,BBDC4,BRADESCO,0.706108105197268,0.706108105197268,0.009,1118210000,10011456.6,-0.3479869297022247,0.005571045049455325
1998-06-03,BBDC4,BRADESCO,0.706108105197268,0.706108105197268,0.009,1515870000,13462566.4,-0.3479869297022247,0.0
