date,BBDC4,PETR4,VALE3
1998-06-09,-0.02150620522096358,-0.02479465861321639,
1998-06-10,-0.010929070532190222,-0.042741548377271066,0.009172372671556794
1998-06-12,0.0,-0.04922694076515066,
1998-06-15,-0.04495138786226649,-0.05172796151182668,-0.04445176257083383
1998-06-16,0.0,0.004770978424055605,
1998-06-17,0.06130052586379586,0.05153365011518307,0.0
1998-06-18,-0.027398974188114433,-0.04673747785168991,
1998-06-19,0.0,0.03294415571935405,
1998-06-22,0.03278982282299098,-0.023420274208098668,-0.00045464879164602845
1998-06-23,0.021277398447284712,0.028039220064393078,0.022927504643704633
1998-06-24,0.0,-0.00461894585629441,0.0
1998-06-25,0.010471299867295503,-0.009302392662313697,0.008849615276982581
1998-06-26,0.0,-0.018868484304382704,
1998-06-29,0.0,0.020269371762062782,-0.03223197551188173
1998-06-30,0.0051948168771041026,0.003261125648131191,-0.06970806283111264
1998-07-01,-0.024949319047948726,0.01843370168883829,0.02409755157906035
1998-07-02,0.0,0.0045558165358605685,0.03692871123310548
1998-07-03,0.019802627296179542,0.035718082602079204,0.009591304401787348
1998-07-06,-0.035718082602079204,0.03448617607116933,0.022472855852058604
1998-07-07,0.01063839820505591,0.03742640551911702,0.06453852113757119
1998-07-08,0.015748356968138977,0.020202707317519386,0.0
1998-07-10,-0.021053409197832162,0.003992021269537349,0.02061928720273576
1998-07-13,-0.010695289116747941,0.0,
1998-07-14,0.010695289116747941,0.031375122567754044,
1998-07-15,-1.6653345369377348e-16,0.003853569315989902,0.0
1998-07-16,0.021978906718775393,0.02656702738472183,-0.043802622658393076
1998-07-17,0.03208831455150052,0.007462721201589639,0.022766581959314802
1998-07-20,0.0,0.025653253574862256,-0.0020863767217760287
1998-07-21,0.0,0.007256480513935626,-0.027097339558172062
1998-07-22,0.01566611674439944,0.0,-0.004301081899390824
1998-07-23,-0.010416760858255603,-0.04412480490893794,-0.008658062743114536
1998-07-24,0.0052219439811515,-0.015151805020602371,-0.0004348771540595431
1998-07-27,0.030771658666753854,-0.007662872745569038,-0.021544029564715683
1998-07-28,-0.02040887163120736,0.00383877630716567,-0.022927504643704633
1998-07-29,0.0,-0.007692345623155572,0.00498980395703752
1998-07-30,0.02040887163120736,0.011554609272112992,0.017937700686667113
1998-07-31,-0.010152371464017929,-0.027119125813224787,
1998-08-03,0.006172859107081041,-0.03955645578304051,-0.008928630744301391
1998-08-04,-0.015504186535965386,-0.03364694824025449,
1998-08-05,-0.04255961441879588,-0.029980832211935593,-0.06054054463353142
1998-08-06,0.0,-0.03540192705091605,1.1102230246251565e-16
1998-08-07,-0.010929070532190222,-0.06518738024977055,
1998-08-10,-0.027856954502966158,-0.02922230422130412,-0.03822121282019786
1998-08-11,-0.03448617607116927,-0.014962872676712258,-0.061599122462013156
1998-08-12,-0.023669744085904776,-0.028078993176655187,0.021858793812499
1998-08-13,0.04106148679777383,0.023041199146698,-0.02739897418811421
1998-08-14,0.0,0.005037794029957188,0.04348511193973881
1998-08-17,-0.03509131981126995,-0.028027312254656045,-0.016086137751624596
1998-08-18,0.0,-0.005181358741997433,-0.021858793812499
1998-08-19,-0.018018505502678306,-0.018296230014974157,-0.01615184097020994
1998-08-20,-0.06899287148695155,-0.054414117872109924,-0.02328989108108681
1998-08-21,0.025642430613337708,-0.05748709091768145,-0.14842000511827314
1998-08-24,0.006309169193264741,-0.05472489968924654,0.03278982282299081
1998-08-25,0.006269613013595299,-0.025317807984289842,0.0
1998-08-26,-0.031748698314580215,-0.07312226482896278,-0.026145280104322266
1998-08-27,-0.08759805931798598,-0.14045183546909623,-0.02684725003618804
1998-08-28,0.0,-0.007968169649176904,-0.003407158321614423
1998-08-31,-0.07302513501488994,-0.040821994520255256,0.02227564262599735
1998-09-01,0.028987536873252395,0.09531017980432499,0.03412404583612738
1998-09-02,0.0071174677688640164,0.058840500022933506,-0.03278982282299081
1998-09-03,-0.0659579677917973,-0.05129329438755059,
1998-09-04,-0.0787808778531145,-0.038240742353735646,
1998-09-08,0.02429269256904476,-0.05623519905805696,-0.06899287148695166
1998-09-09,-0.05762911283663641,-0.02518856234429645,-0.015113637810048042
1998-09-10,-0.216807732865124,-0.1857171457950928,-0.09821504749695498
1998-09-11,0.12825433552367893,0.14242034004176873,0.023716526617316047
1998-09-14,0.1300531282481977,0.1167992677462506,0.023167059281534286
1998-09-15,0.08565544457849394,0.1663815387486769,0.13477108190740061
1998-09-16,0.0,-0.10529384676883868,-0.04712377484864483
1998-09-17,-0.022642476749760054,-0.16034265007517945,-0.0212022076506031
1998-09-18,0.03745756253490051,0.03838424300831522,-0.03562717764315093
1998-09-21,-0.046660081466062264,-0.029726180265200686,0.03562717764315093
1998-09-22,0.016807118316381375,0.025533302005164904,
1998-09-23,0.08701137698962957,0.14813019204567524,0.03509131981127034
1998-09-24,0.0,-0.059719234701622215,-0.0069204428445739374
1998-09-25,-0.015395685477973542,-0.05535009508316491,-0.028885417904565225
1998-09-28,0.014005831188919293,0.027978898287032594,-0.0007150518717256027
1998-09-29,0.0013898542890542487,-0.003881346707972133,0.0007150518717256027
1998-09-30,-0.02817087696669629,-0.032342832790831944,-0.09674079521284429
1998-10-01,-0.06062462181643469,-0.09440887284831212,0.03861483612777983
1998-10-02,0.07522342123758763,0.05264373348542217,0.058840500022933284
1998-10-05,-0.01459879942115272,-0.04814934389758263,-0.03636764417087468
1998-10-06,0.01459879942115272,0.04814934389758263,0.0
1998-10-07,-0.021978906718775337,-0.017241806434506124,-0.022472855852058604
1998-10-08,-0.03774032798284699,0.008658062743114536,-0.015267472130788384
1998-10-09,0.074107972153722,0.0666107260853861,0.0
1998-10-13,0.014184634991956213,0.05880593442606874,0.07410797215372167
1998-10-14,-0.021353124470568807,-0.0076336248550712416,-0.09745533615071311
1998-10-15,-0.007220247973487082,0.055880458394456545,0.023347363996991444
1998-10-16,0.0,0.007220247973487082,-0.001539646185592769
1998-10-19,0.014388737452099676,0.02135312447056892,-0.021807717811398675
1998-10-20,0.0,0.07461086379117465,0.01949379468100121
1998-10-21,-0.014388737452099676,0.08755589102431971,0.0
1998-10-22,0.042559614418795855,0.005851112280725879,-0.0038684767779200158
1998-10-23,-0.02817087696669618,-0.06759911934917295,0.007722046093910251
1998-10-26,-0.028987536873252395,-0.07257069283483553,0.0
1998-10-27,0.0,-0.013861812937471907,-0.007722046093910251
1998-10-28,-0.01481508578514057,0.013793322132335861,0.03053672386008155
1998-10-29,-0.04893942904022197,-0.04554202044691613,
1998-10-30,0.06375451482536254,0.0725706928348353,2.220446049250313e-16
1998-11-03,0.08320512277804926,0.08617769624105243,0.0
1998-11-04,-0.006600684031351944,0.038926621453370336,-0.04002103332405049
1998-11-05,0.05664319651725014,0.06275741947514735,0.023735291453264917
1998-11-06,0.10786051695991083,0.01633002478318535,-0.022934971282495775
1998-11-09,0.01781784331679387,0.01091961766419014,-0.03252319170556017
1998-11-10,-0.040546094394350085,-0.02173998663640586,-0.007465816510803247
1998-11-11,-0.05918887139033069,-0.01662088123604044,-0.04252341335810095
1998-11-12,-0.05644131090495169,-0.05158736879049308,-0.0008691873645867432
1998-11-13,0.01916991610772023,0.02841594497429456,0.042559614418795855
1998-11-16,0.03727139479723146,0.05072137558442924,0.040821994520255256
1998-11-17,0.006079046076382433,0.03203568158746306,-0.0008003201707691421
1998-11-18,0.006042314455962483,0.02078362176894799,0.02451684678808519
1998-11-19,-0.0305834233720802,-0.036646444110810084,-0.015748356968139143
1998-11-20,0.024541108916117715,-0.01503220569046071,0.015748356968139143
1998-11-23,-0.024541108916117715,0.009670262549075326,-0.015748356968139143
1998-11-24,0.012345835822299478,-0.005444904149903396,-0.02409755157906046
1998-11-25,0.04204823624349935,0.02672230259718822,0.039845908547199604
1998-11-26,0.041480601120718774,-0.03208831455150041,0.014734659756936663
1998-11-27,0.010106767669774308,-0.008185584586439476,-0.010836019341279313
1998-11-30,-0.028330506626225938,-0.06508661651988623,-0.027615167032973398
1998-12-01,-0.036282505181423286,0.02026118513982178,-0.027576767770234545
1998-12-02,-0.025016194349067267,0.01985880864960332,-0.013245226750020711
1998-12-03,-0.02318590746881044,-0.09418721505970096,0.0
1998-12-04,-0.050643732818754894,-0.018692133012152445,0.0
1998-12-07,0.031951599806602504,0.04308358613631169,0.016529301951210496
1998-12-08,-0.04502368137395535,-0.03681397312271639,-0.008230499136515412
1998-12-09,-0.025659746780577586,-0.04473589384139154,0.0
1998-12-10,-0.00824180489510351,0.0,0.0
1998-12-11,-0.035091319811270116,-0.04000533461369904,-0.09531017980432477
1998-12-14,-0.058840500022933506,-0.10008345855698253,-0.06575137756278049
1998-12-15,0.001514004831214999,0.036904556935450916,0.0182785271726158
1998-12-16,-0.06403436181254907,-0.04445176257083383,-0.0019083975257603303
1998-12-17,0.03174869831458027,-0.007604599385219402,-0.006708218735118621
1998-12-18,0.04431588377451123,0.01507661422392026,0.009569451016150587
1998-12-21,0.01438873745209912,0.05493355134872879,0.0645385211375713
1998-12-22,-0.007168489478612261,0.03152625364677375,-0.0008932559772150128
1998-12-23,-0.03068173465248536,0.013698844358162043,-0.0741767172126977
1998-12-28,-0.013443070256452638,-0.05236798551731603,0.010531452052341406
1998-12-29,-0.007547205635383136,-0.04022480131050887,0.03738753207162038
1998-12-30,0.015037877364540653,0.022141125877213508,0.027150989065950926
1999-01-04,0.022141125877213397,-0.029631797606371135,-0.008222979180432022
1999-01-05,-0.0074906717291577385,0.03675961889620871,0.027150989065950704
1999-01-06,0.0,0.0322332525907425,0.0
1999-01-07,-0.007547205635383025,-0.026307951636000748,-0.04567003683318838
1999-01-08,0.0,-0.0360154807634161,0.04119575643826745
1999-01-11,-0.07061756721395318,-0.06471280873744956,-0.013544225107757324
1999-01-12,0.008097210232619223,-0.05318226546030913,-0.05608946665104342
1999-01-13,0.0,-0.10163264554381213,0.10054122922187725
1999-01-14,-0.13815033848081693,-0.2115827289131338,0.0
1999-01-15,0.08855339734144507,0.1879569888722663,0.2984929885559966
1999-01-18,0.04959694113937185,0.04661525826556634,-0.06600195702910439
1999-01-19,0.016000341346441238,0.01801850550267825,0.00618346181819418
1999-01-20,0.031252543504104335,0.056414089280091284,0.03367321510658794
1999-01-21,0.007662872745568983,-0.021322769468821168,-0.006644542718668767
1999-01-22,-0.015384918839479123,-0.044059989794030585,0.0645385211375713
1999-01-26,0.03653374333245607,0.03113195411291403,0.0896121586896872
1999-01-27,-0.02881169723854593,-8.73324309538237e-05,0.08223809823697215
1999-01-28,0.013751171612824575,0.12688270142563374,0.05129329438755048
1999-01-29,0.03136926366764514,0.04519736131612406,0.024692612590371477
1999-02-01,0.08455738802806312,0.10462495107887237,-0.05001042057466143
1999-02-02,0.06808912086059465,0.04847475650241084,-0.09967868219039533
1999-02-03,0.012578782206859984,-0.01589858606779815,-0.031657319870691536
1999-02-04,0.0,-0.00643089033029054,0.04011999378942521
1999-02-05,-0.006269613013595243,-0.04284015867649227,-0.002812941376614697
1999-02-08,0.02484599858653086,0.0620100747842125,0.06805346324501582
1999-02-09,-0.018576385572935616,-0.02240093668916665,-0.005277057100843807
1999-02-10,-0.012578782206859984,0.00323102058144642,-0.00956945101615081
1999-02-11,0.04335044087361378,-0.009724549891994783,-0.017241806434506124
1999-02-12,0.006042314455962594,-0.022998608486452854,0.03208831455150074
1999-02-17,0.0,0.013178562305477426,0.0
1999-02-18,0.0,0.01954459607297021,0.0
1999-02-19,0.0,0.037979248065216464,-0.04301738508369102
1999-02-22,-0.018237587549780776,0.06025919151819692,-0.01104983618658495
1999-02-23,0.012195273093818182,-0.01176484157958646,0.01104983618658495
1999-02-24,0.01801850550267836,-0.03308572458576542,0.007662872745569205
1999-02-25,-0.011976191046715767,-0.053387873418061504,-0.008212474298287864
1999-02-26,-0.014563364187896555,0.03866224458364875,0.011478672084908936
1999-03-01,0.03837401288161518,0.05957619499976463,-0.005449604767564509
1999-03-02,0.01176484157958646,-0.01176484157958646,-0.016529301951210718
1999-03-03,0.0046674530474952736,-0.01664666584005481,-0.0005557099337230031
1999-03-04,0.04662584134005526,0.06289768349081049,0.0005557099337230031
1999-03-05,0.04242071588395219,0.016807118316381264,0.0
1999-03-08,0.006369448285479862,0.04879016416943194,-0.011173300598125158
1999-03-09,0.005277057100843696,-0.002649008171576872,-0.011299555253933224
1999-03-10,-0.0010531859846586444,0.049169023806469814,-0.011428695823622936
1999-03-11,0.0010531859846586444,0.024938948347252077,-0.0500841043974114
1999-03-12,-0.011646505386323558,-0.004888777915417197,0.026827242233144366
1999-03-15,-0.012861913642407852,0.08075452869013078,0.045985113241823194
1999-03-16,0.0349797188960268,0.0,-0.04011999378942521
1999-03-17,-0.0010422095784437535,-0.009174376276041452,0.012205905679503637
1999-03-18,-0.030706488736136406,0.009174376276041452,0.017182553319996963
1999-03-19,0.0,0.018100041643617892,-0.011422168728017157
1999-03-22,-0.021739986636405917,-0.03653374333245618,0.030545361154190154
1999-03-23,0.0,-0.014051753455650129,-0.021397212735281945
1999-03-24,0.0,-0.03118890372023364,-0.015486400695272406
1999-03-25,0.0,0.06526605845594813,0.011494379425734946
1999-03-26,-0.01104983618658506,-0.0022753138371354176,-0.028987536873252173
1999-03-29,0.03278982282299098,0.032716339338370926,0.03468555798788997
1999-03-30,0.021277398447284768,0.04403376248421553,0.016901810802603112
1999-03-31,-0.03208831455150046,0.004168339333662119,0.022100347000665987
1999-04-05,0.0054200674693391515,0.05318226546030924,0.010869672236903938
1999-04-06,0.005361943141385106,0.04281522583771885,0.021391189981317504
1999-04-07,0.026386755173195053,0.04485994141856747,0.031252543504104335
1999-04-08,0.0,-0.0032900779084109044,0.000512689065318872
1999-04-09,-0.010471299867295392,-0.04149352471856249,0.004602411601451695
1999-04-12,0.019802627296179653,0.011385322225125394,-0.004089985251525263
1999-04-13,-0.009331327428884262,-0.0090978641175265,0.009179054758996386
1999-04-14,-0.02745684623303929,0.005317141277620452,0.03980625040041974
1999-04-15,0.001070091059844236,-0.0037950709685516393,0.07061756721395329
1999-04-16,-0.02710192977779108,0.024414358171287398,0.07864312731911327
1999-04-19,-0.022223136784710218,-0.01683856436282971,-0.008438868645864628
1999-04-20,-0.0284919557943063,-0.04835818201546127,-0.06295785015248134
1999-04-22,0.026242236060290858,0.0020178447567592572,0.01077209698191095
1999-04-23,0.002249719734015443,-0.011928570865273769,-0.00044652825033053567
1999-04-26,-0.011299555253933335,-0.02429269256904454,-0.022127793788208394
1999-04-27,0.0,-0.01657096948595682,-0.056352936551131716
1999-04-28,0.028013036227673926,0.01040445457029271,-0.0024183808642816995
1999-04-29,0.004410150477552555,-0.02289937603972525,0.016807118316381264
1999-04-30,-0.009950330853168043,0.11952078577810266,0.018868484304382704
1999-05-03,-0.011173300598125102,0.0033638603949414647,0.032186686495901395
1999-05-04,-0.0284919557943063,-0.022642476749759832,0.0045146803545267344
1999-05-05,0.029614920538929945,0.015001417773157333,0.12277555725950451
1999-05-06,0.08495164402661909,0.009467747773233726,0.023623145763435716
1999-05-07,0.006166514915664112,0.020314437080582337,0.0
1999-05-10,0.048009219186360724,-0.01841672678623113,0.026494158614058794
1999-05-11,0.05324451451881235,-0.003724399090982433,-0.0072257397481816366
1999-05-12,0.022884293833587782,-0.007490671729157572,0.011385322225125338
1999-05-13,0.039916607405442506,0.03907611044895881,0.044287680201116175
1999-05-14,-0.030907537463076576,-0.005801321564086637,0.010772096981911283
1999-05-17,-0.02727441791965919,-0.029147977550656068,-0.021661496781179457
1999-05-18,0.013730192811901853,-0.03466353519429777,0.0
1999-05-19,-0.03704127168034904,-0.023530497410194084,-0.02400854005200903
1999-05-20,-0.023867481406643354,0.0020217643801710428,
1999-05-21,-0.06486063420204116,-0.026119315959231615,-0.04824825495399143
1999-05-24,-0.04211148535012654,-0.033144899405355255,-0.08128579723791085
1999-05-25,-0.010810916104215751,-0.04767724474121149,-0.03905051487187294
1999-05-26,0.07333127308554968,0.07265883350740587,0.05885314216805271
1999-05-27,-0.057158413839948824,0.02024450972247538,
1999-05-28,-0.016172859245600857,-0.016154524470950338,-0.02321269027672168
1999-05-31,0.005420067469339207,0.026145016773148733,0.04058285405825768
1999-06-01,0.016086137751624374,0.0020258601935476683,0.016670440943107545
1999-06-02,0.01617285924560108,-0.016000341346441127,-0.012170535620255163
1999-06-04,-0.00859296372283197,0.012024192966801683,0.016194685919980523
1999-06-07,0.002155173247983533,-0.02415391309349002,-0.03681397312271628
1999-06-08,0.0010758473334631646,-0.008237582697745438,
1999-06-09,0.0,-0.033050487794524575,0.0
1999-06-10,0.01600034134644107,0.020627967795967428,0.0037429862788344037
1999-06-11,-0.005305052229693075,-0.008368249670516636,0.03467612362511041
1999-06-14,-0.023682484643559265,0.004234718388909764,-0.04259448131442556
1999-06-15,-0.014262446920564165,0.004550111166823134,0.030898441551234224
1999-06-16,0.043249983793816504,0.04638748631258638,-0.006103782938017721
1999-06-17,-0.018153194707542175,0.01773445493976855,0.004073325387635829
1999-06-18,0.0128481424778491,0.015504186535965248,0.028057952795157326
1999-06-21,-0.021506205220963692,0.0422117975272569,0.02729214228800758
1999-06-22,0.042559614418795855,0.024727685147852563,0.007662872745569094
1999-06-23,-0.026386755173194887,-0.012669852741051812,-0.0003817522474306445
1999-06-24,-0.03815176596437625,-0.027702602549335875,-0.06670454096893919
1999-06-25,-0.0055710450494554364,-0.026567027384721775,0.0
1999-06-28,-0.005602255548669721,0.010331065675966367,0.016194685919980523
1999-06-29,-0.0204320388172059,0.008754864431805343,-0.016194685919980523
1999-06-30,0.03160533941533106,0.03700353654327182,0.020202707317519386
1999-07-01,-0.011173300598125158,0.012646961700767512,0.0
1999-07-02,0.027398974188114378,0.014295888822742742,0.003992021269537571
1999-07-05,0.016086137751624485,-0.008924345020831781,0.02401217514005982
1999-07-06,-0.021763644636359658,0.0159436503971358,-0.006242704628084739
1999-07-07,0.022839491969822878,0.0017559267022648206,0.013605652055778683
1999-07-08,-0.03278982282299103,-0.02486806657801316,0.007692345623155794
1999-07-12,-0.03275278647180785,-0.010850016024065934,-0.003838776307165781
1999-07-13,0.004581909505111781,-0.007299302481611536,0.007662872745569094
1999-07-14,0.0,0.014581811433782732,0.015151805020602316
1999-07-15,-0.008032171697264445,-0.007282508952171196,0.0405211974056392
1999-07-16,0.013730192811902076,0.014440684154794492,0.014337163146407317
1999-07-19,0.011299555253933335,0.0,0.01413451093490481
1999-07-20,-0.022728251077556272,0.0,-0.003867116789725067
1999-07-21,0.004587164006906064,-0.005390848634876488,0.038353292860894395
1999-07-22,0.006841531816716873,0.0018001805041479302,0.030052345066401864
1999-07-23,-0.011428695823622936,-0.04412480490893811,-0.016584128015535216
1999-07-26,-0.004608303086194199,-0.03053672386008166,-0.047954393122035976
1999-07-27,0.016036998909817135,0.011560822401075976,0.0031529190596155665
1999-07-28,0.0,0.0018373914218355325,-0.013735028390152615
1999-07-29,-0.011428695823622936,-0.025055038668743146,-0.021868589714873043
1999-07-30,-0.01156082240107581,0.008201248811103512,-0.013868835434039828
1999-08-02,-0.005830920310793297,-0.020035239623114542,-0.015182665278343777
1999-08-03,-0.017493157447517005,0.031174399473627434,-0.011257154524634605
1999-08-04,-0.032280148807292186,3.8462278125539484e-05,-0.019432884338777656
1999-08-05,-0.025847592810555542,-0.009661910911736793,-0.01903339648901836
1999-08-06,-0.027814688182876968,-0.05180441118886436,0.0
1999-08-09,-0.039220713153281295,-0.02904768544023084,0.0
1999-08-10,-0.03390155167568143,-0.018271168998358345,0.0
1999-08-11,0.025869379978417095,0.041576426845740255,0.019802627296179653
1999-08-12,-0.005390848634876377,-0.025412740186946503,0.09352605801082348
1999-08-13,0.006734032181343941,0.021290722808881668,0.0
1999-08-16,-0.012154099650683148,-0.014981553615617038,0.0071174677688640164
1999-08-17,-0.02894757603486864,-0.008421102396408253,-0.01428595724747661
1999-08-18,-0.028370697129215472,-0.006320141501700571,-0.06655494123603112
1999-08-19,0.028370697129215472,0.014741243898108825,0.03364520714723318
1999-08-20,0.0,0.059020178399124434,0.057777800666811374
1999-08-23,0.005578815027039052,0.0,0.007341406858367927
1999-08-24,0.08271379211863922,0.0,0.020342021890048967
1999-08-25,0.030267127578877562,-0.009930568202600631,-0.01029168603654751
1999-08-26,-0.018809331957496178,-0.01003017435993736,0.0
1999-08-27,-0.015306421282675675,0.019960742562537992,0.0504308536268917
1999-08-30,-0.023408090898014933,-0.003960401216096865,0.016583049498991753
1999-08-31,0.0,0.01964699738379644,-0.0003225286272112715
1999-09-01,0.00655740054615922,0.03065374109100244,0.031748698314580215
1999-09-02,-0.012987195526811102,0.02603547492805447,-0.02211780525361895
1999-09-03,0.0,0.02181984090635891,-0.025891413932741747
1999-09-06,0.012987195526811102,-0.008997513227666343,-0.016529301951210496
1999-09-08,-0.014295240186826541,0.003623192369420325,0.0033277900926748094
1999-09-09,0.06829454743622654,0.012543067283375564,0.009917436657345902
1999-09-10,0.032474290754426816,3.57149234845866e-05,-0.006600684031352055
1999-09-13,-0.011904902506318316,0.014184634991956158,0.0033057881344995543
1999-09-14,0.0,-0.001762114993399233,-0.01663931900396487
1999-09-15,-0.040323116984341045,-0.005305052229693241,-0.010118130165584494
1999-09-16,-0.00876649321218248,-0.0021299262578248213,0.0
1999-09-17,0.02484599858653086,0.05058230964377175,0.0
1999-09-20,0.06069679532157224,0.02172182314683574,0.0037218787677257836
1999-09-21,-0.008115986578179746,-0.0016873732270414887,-0.00033778078348511986
1999-09-22,0.006960584947624027,0.01970587872971985,0.020067563050809145
1999-09-23,-0.004635002504148611,-0.009788006366162838,-0.006644542718668656
1999-09-24,0.04207556387446887,-0.006578971098042452,0.006644542718668656
1999-09-27,0.03501451784510218,0.0,0.013158084577511109
1999-09-28,0.0,-0.005294519316974,0.02898753687325234
1999-09-29,0.00749869609112036,-0.006323868636891217,-0.02247285585205855
1999-09-30,-0.019397159882735104,-0.04263220179588284,-0.00978800636616306
1999-10-01,0.010822616458151413,-0.007343974255758501,-0.03333642026759165
1999-10-04,0.03174869831457999,0.02461556076441912,0.0
1999-10-05,-0.010471299867295392,-0.013793322132335806,0.0
1999-10-06,0.015666116744399494,0.041521749634528426,0.03333642026759165
1999-10-07,-0.0051948168771041026,0.005944787604395263,-0.03333642026759165
1999-10-08,0.019598358068628308,0.001654260096026483,0.016473729415143468
1999-10-11,0.041026263747806435,-0.0370412716803491,0.0003333889012376856
1999-10-13,-0.010842885924707696,-0.022550825521896634,-0.03390155167568121
1999-10-14,-0.019010077224973193,0.006993035490970745,-0.01039870722089875
1999-10-15,-0.02557684178964975,,-0.006993035490970634
1999-10-18,-0.0315815720502991,-0.031861102068983904,-0.01805678374724251
1999-10-19,0.009579636856813678,0.019591009477169463,-0.006811282830770926
1999-10-20,0.015764908737937622,0.022668799812713025,0.01428595724747661
1999-10-21,0.0020833340868541272,0.01029168603654762,-0.01428595724747661
1999-10-22,-0.006263068489561874,0.04667513857012984,0.007168489478612594
1999-10-25,-0.010526412986987643,0.012945164592036984,-0.01801850550267825
1999-10-26,0.04550940412896942,-0.0032206147000422014,0.018732536236335307
1999-10-27,0.0,0.012502166368715761,0.020138465425359353
1999-10-28,-0.029761047160830334,0.0006369426966933434,0.034717354995794536
1999-10-29,-0.0052219439811514445,-0.011527505171067653,-0.0378702740554101
1999-11-01,0.0052219439811514445,0.014388737452099676,0.017391742711869385
1999-11-03,0.04580953603129431,0.06155789299943337,0.017094433359300054
1999-11-04,0.04380262265839299,0.029413885206293178,0.033664235382804164
1999-11-05,0.04652001563489275,0.03419136474827947,0.04768140407114818
1999-11-08,0.0,0.02489755162172716,0.04281999718292817
1999-11-09,-0.013730192811901937,0.0135687292060689,-0.027315810646962924
1999-11-10,0.0027611614413280416,0.0026917916657114155,0.018293193047325462
1999-11-11,0.0009186955170724376,-0.006201988330560362,-0.010630320301756369
1999-11-12,-0.017601195477008613,-0.005968547289694884,0.0015255533088370798
1999-11-16,0.021267560720586748,0.0027173929764999216,0.03593200922606349
1999-11-17,0.0018281540740625324,-0.017796499803620164,0.005865119452398093
1999-11-18,-0.01379332213233564,0.061599122462013156,0.051293294387550536
