source,target,distance,correlation,weight,same_sector,same_subsector,sector_source,sector_target,subsector_source,subsector_target,matrix_type
ALPA4,GUAR3,1.001877489193878,0.4981207483232854,1.001877489193878,True,False,Consumer Cyclical,Consumer Cyclical,Apparel and Footwear,Retail,filtered
ALPA4,RAPT4,1.0134519735193501,0.4864575486848673,1.0134519735193501,False,False,Consumer Cyclical,Industrials,Apparel and Footwear,Transportation Equipment,filtered
ALPA4,LREN3,1.0182286607593598,0.4816051972041003,1.0182286607593598,True,False,Consumer Cyclical,Consumer Cyclical,Apparel and Footwear,Retail,filtered
ALPA4,ETER3,1.1567950214700269,0.3309126391510799,1.1567950214700269,False,False,Consumer Cyclical,Industrials,Apparel and Footwear,Construction Materials,filtered
BAZA3,BBDC4,1.1485262621376484,0.3404437125900608,1.1485262621376484,True,True,Financials,Financials,Banks,Banks,filtered
BAZA3,ITSA4,1.1503571729531694,0.338339187317596,1.1503571729531694,True,False,Financials,Financials,Banks,Financial Services,filtered
BAZA3,PETR4,1.1826843805425487,0.300628828010344,1.1826843805425487,False,False,Financials,Oil Gas and Biofuels,Banks,Oil Gas and Biofuels,filtered
BBAS3,BBDC4,0.7062863374657353,0.7505798047546187,0.7062863374657353,True,True,Financials,Financials,Banks,Banks,filtered
BBAS3,BBDC3,0.712793383578881,0.7459627961630851,0.712793383578881,True,True,Financials,Financials,Banks,Banks,filtered
BBAS3,ITSA4,0.7173734585730389,0.7426876604674783,0.7173734585730389,True,False,Financials,Financials,Banks,Financial Services,filtered
BBAS3,PETR4,0.855224550880824,0.6342954837853464,0.855224550880824,False,False,Financials,Oil Gas and Biofuels,Banks,Oil Gas and Biofuels,filtered
BBAS3,CYRE3,0.9004747417591769,0.5945726197268719,0.9004747417591769,False,False,Financials,Real Estate,Banks,Real Estate,filtered
BBAS3,CMIG4,0.9349734014199889,0.5629123693185681,0.9349734014199889,False,False,Financials,Utilities,Banks,Electric Utility,filtered
BBDC3,BBDC4,0.6351210738775293,0.798310610758327,0.6351210738775293,True,True,Financials,Financials,Banks,Banks,filtered
BBDC3,ITSA4,0.6513567819198673,0.7878671713234972,0.6513567819198673,True,False,Financials,Financials,Banks,Financial Services,filtered
